Distance Sea Floor [m]	Height DOM [m]	Arrival Time [s]	Angle of Departure [degrees]	Angle of Arrival [degrees]
7100.0	700.0	4.71657085	-3.49228001	-7.87472486
7100.0	800.0	4.7261467	-4.25418186	-8.634058
7100.0	900.0	4.73663664	-5.02296114	-9.49147511
7100.0	1000.0	4.74803066	-5.79649973	-10.2082663
7150.0	200.0	4.71605015	0.135567442	-3.46165204
7150.0	300.0	4.72062969	-0.552943707	-4.44153118
7150.0	400.0	4.72631836	-1.25440407	-5.37144136
7150.0	500.0	4.73305893	-1.96914673	-6.25012398
7150.0	600.0	4.74079132	-2.69756126	-7.07647038
7150.0	700.0	4.74945498	-3.44008923	-7.85170364
7150.0	800.0	4.75900078	-4.19602489	-8.60556126
7150.0	900.0	4.76945686	-4.95899677	-9.45791817
7150.0	1000.0	4.78080797	-5.72688007	-10.1675777
7200.0	200.0	4.74899387	0.156045005	-3.50239968
7200.0	300.0	4.75357246	-0.526118875	-4.4826231
7200.0	400.0	4.75925398	-1.22126973	-5.41122437
7200.0	500.0	4.7659831	-1.92975736	-6.28676033
7200.0	600.0	4.77369976	-2.65198994	-7.10781527
7200.0	700.0	4.78234053	-3.38845682	-7.82920599
7200.0	800.0	4.79185867	-4.13851357	-8.57767677
7200.0	900.0	4.802279	-4.89573526	-9.42504025
7200.0	1000.0	4.81359005	-5.65803432	-10.1276646
7250.0	200.0	4.78193903	0.176638395	-3.48755503
7250.0	300.0	4.78651619	-0.499243468	-4.46247864
7250.0	400.0	4.79219198	-1.18817472	-5.38634205
7250.0	500.0	4.79891109	-1.89052081	-6.25768137
7250.0	600.0	4.80661106	-2.60670662	-7.07505798
7250.0	700.0	4.81522846	-3.33737612	-7.80721951
7250.0	800.0	4.824718	-4.08161545	-8.55038071
7250.0	900.0	4.83510494	-4.83315659	-9.39282322
7250.0	1000.0	4.84637547	-5.58992481	-10.0884972
7300.0	200.0	4.81488323	0.196944296	-3.46457243
7300.0	300.0	4.81945944	-0.472761035	-4.43235683
7300.0	400.0	4.82512999	-1.15558338	-5.34948635
7300.0	500.0	4.83183718	-1.85190201	-6.21465063
7300.0	600.0	4.83952093	-2.5621562	-7.02667761
7300.0	700.0	4.84811783	-3.28685069	-7.7857399
7300.0	800.0	4.85758018	-4.02532291	-8.52366161
7300.0	900.0	4.86793375	-4.77126026	-9.36125755
7300.0	1000.0	4.87916517	-5.52257347	-10.0500793
7350.0	200.0	4.84782696	0.216874123	-3.5061202
7350.0	300.0	4.85240173	-0.446710676	-4.47449732
7350.0	400.0	4.85806704	-1.12344623	-5.39053631
7350.0	500.0	4.86476326	-1.81372774	-6.25274372
7350.0	600.0	4.87243176	-2.51801324	-7.05964565
7350.0	700.0	4.8810091	-3.23683739	-7.76474571
7350.0	800.0	4.89044428	-3.96964264	-8.49751568
7350.0	900.0	4.90076542	-4.71002054	-9.33032513
7350.0	1000.0	4.91195822	-5.45593452	-10.0123749
7400.0	200.0	4.88077164	0.236922294	-3.49159026
7400.0	300.0	4.88534641	-0.42060253	-4.45489216
7400.0	400.0	4.89100647	-1.09133577	-5.36642075
7400.0	500.0	4.89769363	-1.77568781	-6.22466183
7400.0	600.0	4.90534687	-2.47413397	-7.02799034
7400.0	700.0	4.91390181	-3.18737555	-7.74424362
7400.0	800.0	4.92331076	-3.91454315	-8.47192383
7400.0	900.0	4.93359995	-4.6494298	-9.30002022
7400.0	1000.0	4.9447546	-5.39001179	-9.97538471
7450.0	200.0	4.91371632	0.256688416	-3.46844673
7450.0	300.0	4.91829014	-0.394877493	-4.42480659
7450.0	400.0	4.92394495	-1.05971408	-5.32983303
7450.0	500.0	4.9306221	-1.73824525	-6.1821661
7450.0	600.0	4.93826103	-2.43095875	-6.98056746
7450.0	700.0	4.94679594	-3.13841033	-7.72420311
7450.0	800.0	4.95617962	-3.8600316	-8.4468832
7450.0	900.0	4.96643782	-4.58948565	-9.27032852
7450.0	1000.0	4.97755527	-5.32477999	-9.93908978
7500.0	200.0	4.94665861	0.276094973	-3.5107677
7500.0	300.0	4.95123339	-0.369564116	-4.46795607
7500.0	400.0	4.95688248	-1.0285238	-5.3720994
7500.0	500.0	4.96355104	-1.70122325	-6.22165489
7500.0	600.0	4.97117519	-2.38816857	-7.01508522
7500.0	700.0	4.97969151	-3.08995962	-7.70463085
7500.0	800.0	4.98905039	-3.80606699	-8.42236423
7500.0	900.0	4.99927807	-4.53016186	-9.24123192
7500.0	1000.0	5.01035929	-5.2602458	-9.90348148
7550.0	200.0	4.97960424	0.295621872	-3.49652672
7550.0	300.0	4.98417759	-0.344186783	-4.44884968
7550.0	400.0	4.98982382	-0.997348905	-5.34869719
7550.0	500.0	4.99648285	-1.66431856	-6.19450331
7550.0	600.0	5.00409317	-2.34562206	-6.98420811
7550.0	700.0	5.01258898	-3.04200196	-7.68550968
7550.0	800.0	5.02192259	-3.75266886	-8.39837456
7550.0	900.0	5.0321207	-4.47145367	-9.21272469
7550.0	1000.0	5.04316664	-5.19637966	-9.86853886
7600.0	200.0	5.01254845	0.314871609	-3.47319484
7600.0	300.0	5.01712179	-0.319183409	-4.41875744
7600.0	400.0	5.02276325	-0.966648936	-5.31232214
7600.0	500.0	5.02941322	-1.62799263	-6.15247393
7600.0	600.0	5.03700972	-2.30374885	-6.93790531
7600.0	700.0	5.04548836	-2.99452949	-7.66682816
7600.0	800.0	5.05479765	-3.69982791	-8.37490463
7600.0	900.0	5.0649662	-4.41335249	-9.18479729
7600.0	1000.0	5.07597637	-5.13317966	-9.83425999
7650.0	200.0	5.0454917	0.333777487	-3.51626563
7650.0	300.0	5.05006456	-0.294572562	-4.46288109
7650.0	400.0	5.05570173	-0.936359286	-5.35575867
7650.0	500.0	5.0623436	-1.59206462	-6.19330025
7650.0	600.0	5.06992722	-2.26224136	-6.97390461
7650.0	700.0	5.07838821	-2.94754648	-7.64858532
7650.0	800.0	5.08767462	-3.64750433	-8.3519249
7650.0	900.0	5.09781456	-4.35584164	-9.15742874
7650.0	1000.0	5.10878992	-5.07062197	-9.8006258
7700.0	200.0	5.0784359	0.352804989	-3.50228739
7700.0	300.0	5.08300924	-0.269892484	-4.44423628
7700.0	400.0	5.08864355	-0.906075001	-5.33302021
7700.0	500.0	5.09527731	-1.55623889	-6.16701841
7700.0	600.0	5.10284853	-2.22096038	-6.94372749
7700.0	700.0	5.1112895	-2.90103006	-7.63076782
7700.0	800.0	5.12055302	-3.59571981	-8.32944298
7700.0	900.0	5.13066483	-4.29891396	-9.13061523
7700.0	1000.0	5.14160776	-5.0086956	-9.79180241
7750.0	200.0	5.1113801	0.371559948	-3.47874188
7750.0	300.0	5.11595345	-0.245577976	-4.41410017
7750.0	400.0	5.12158394	-0.87625289	-5.29680681
7750.0	500.0	5.12820911	-1.52097428	-6.12538958
7750.0	600.0	5.13576794	-2.18032336	-6.89847279
7750.0	700.0	5.1441927	-2.85497475	-7.61336136
7750.0	800.0	5.1534338	-3.54444528	-8.30744267
7750.0	900.0	5.16351795	-4.24255943	-9.10434914
7750.0	1000.0	5.17442799	-4.94738674	-9.80570889
7800.0	200.0	5.14432287	0.389985681	-3.52254009
7800.0	300.0	5.14889669	-0.221638069	-4.4591651
7800.0	400.0	5.15452337	-0.846821189	-5.34136963
7800.0	500.0	5.1611414	-1.48608732	-6.16750097
7800.0	600.0	5.16868782	-2.14003491	-6.93589258
7800.0	700.0	5.17709637	-2.80936909	-7.59636354
7800.0	800.0	5.18631601	-3.49369717	-8.28592014
7800.0	900.0	5.19637299	-4.18676567	-9.07860756
7800.0	1000.0	5.20725155	-4.88668203	-9.77476215
7850.0	200.0	5.17726707	0.408534288	-3.50880194
7850.0	300.0	5.18184185	-0.197624177	-4.44094753
7850.0	400.0	5.18746567	-0.817385793	-5.31924963
7850.0	500.0	5.19407654	-1.45128822	-6.14203358
7850.0	600.0	5.20161152	-2.09995651	-6.9063406
7850.0	700.0	5.21000242	-2.76422286	-7.579772
7850.0	800.0	5.21920013	-3.44342542	-8.26485157
7850.0	900.0	5.22923183	-4.13152647	-9.05339146
7850.0	1000.0	5.24007702	-4.82657671	-9.74439812
7900.0	200.0	5.21021128	0.426814437	-3.48501968
7900.0	300.0	5.21478653	-0.173968077	-4.41073132
7900.0	400.0	5.22040701	-0.788401127	-5.28314972
7900.0	500.0	5.22700977	-1.41703486	-6.10074472
7900.0	600.0	5.23453379	-2.06049538	-6.86207056
7900.0	700.0	5.24290895	-2.71951532	-7.56356621
7900.0	800.0	5.25208616	-3.39367652	-8.2442522
7900.0	900.0	5.26209116	-4.07682991	-9.02868938
7900.0	1000.0	5.27290678	-4.76707935	-9.71462154
7950.0	200.0	5.24315357	0.444779277	-3.52952433
7950.0	300.0	5.2477293	-0.150669828	-4.456707
7950.0	400.0	5.25334692	-0.759787858	-5.32879972
7950.0	500.0	5.25994396	-1.38313913	-6.14409304
7950.0	600.0	5.26745605	-2.02136636	-6.9008522
7950.0	700.0	5.27581692	-2.67523503	-7.54774475
7950.0	800.0	5.28497362	-3.34438801	-8.22408772
7950.0	900.0	5.29495335	-4.02266312	-9.00448418
7950.0	1000.0	5.3057394	-4.70815659	-9.68540764
8000.0	200.0	5.27609825	0.462867618	-3.51600552
8000.0	300.0	5.28067541	-0.127293423	-4.43888521
8000.0	400.0	5.28628969	-0.731163085	-5.30725574
8000.0	500.0	5.29288054	-1.34931898	-6.11938667
8000.0	600.0	5.30038214	-1.98243332	-6.87185574
8000.0	700.0	5.30872583	-2.63137579	-7.53229904
8000.0	800.0	5.31786251	-3.29557228	-8.20435905
8000.0	900.0	5.32781744	-3.96902514	-8.98077393
8000.0	1000.0	5.33857298	-4.64980602	-9.65675163
8050.0	200.0	5.30904102	0.480691373	-3.49196362
8050.0	300.0	5.31361961	-0.104267776	-4.40855503
8050.0	400.0	5.31923199	-0.702978253	-5.2712245
8050.0	500.0	5.3258152	-1.31602955	-6.07838154
8050.0	600.0	5.33330631	-1.94409227	-6.82850933
8050.0	700.0	5.34163666	-2.58795166	-7.51722431
8050.0	800.0	5.35075331	-3.24723673	-8.18506432
8050.0	900.0	5.36068439	-3.91590452	-8.957551
8050.0	1000.0	5.37141132	-4.5920186	-9.62863731
8100.0	200.0	5.3419838	0.498213023	-3.53715611
8100.0	300.0	5.34656334	-0.0815840885	-4.45541382
8100.0	400.0	5.35217285	-0.675147235	-5.3179245
8100.0	500.0	5.35874987	-1.2830795	-6.12292099
8100.0	600.0	5.36623144	-1.90606833	-6.8686018
8100.0	700.0	5.37454796	-2.54493403	-7.50251055
8100.0	800.0	5.38364506	-3.19935656	-8.16619015
8100.0	900.0	5.39355278	-3.86329246	-8.93480301
8100.0	1000.0	5.4042511	-4.5347867	-9.60106087
8150.0	200.0	5.37492752	0.515858531	-3.52383614
8150.0	300.0	5.37950897	-0.0588188134	-4.43795776
8150.0	400.0	5.38511658	-0.647297502	-5.29691792
8150.0	500.0	5.39168835	-1.25019407	-6.09892797
8150.0	600.0	5.39915991	-1.86822689	-6.84009647
8150.0	700.0	5.40746021	-2.50231719	-7.48814964
8150.0	800.0	5.41653919	-3.15194654	-8.14773178
8150.0	900.0	5.42642403	-3.81117678	-8.91251564
8150.0	1000.0	5.43709421	-4.47809935	-9.57401371
8200.0	200.0	5.40787077	0.533243179	-3.49951601
8200.0	300.0	5.41245317	-0.0363975801	-4.40748405
8200.0	400.0	5.41805887	-0.620336175	-5.26155424
8200.0	400.0	5.4180584	-0.618556201	-5.25906563
8200.0	500.0	5.42462492	-1.21842217	-6.05891275
8200.0	500.0	5.42462444	-1.21664214	-6.05665302
8200.0	600.0	5.43208599	-1.83095407	-6.797616
8200.0	700.0	5.4403739	-2.46009874	-7.47413349
8200.0	800.0	5.44943523	-3.10495591	-8.12966919
8200.0	900.0	5.45929623	-3.75955248	-8.89068508
8200.0	1000.0	5.46993971	-4.42194986	-9.54748535
8250.0	300.0	5.44539642	-0.0143032642	-4.45519876
8250.0	400.0	5.45100021	-0.592795134	-5.30862904
8250.0	500.0	5.45756102	-1.18577898	-6.10384464
8250.0	600.0	5.4650135	-1.79398453	-6.83896923
8250.0	700.0	5.47328854	-2.41828609	-7.46046209
8250.0	800.0	5.48233175	-3.0584178	-8.11201096
8250.0	900.0	5.49217033	-3.70841169	-8.86930656
8250.0	1000.0	5.50278759	-4.36632442	-9.52145863
8300.0	300.0	5.47834206	0.00787557475	-4.43808079
8300.0	400.0	5.48394442	-0.565687656	-5.28812361
8300.0	500.0	5.49050045	-1.15378857	-6.08026028
8300.0	600.0	5.49794388	-1.7571857	-6.81089401
8300.0	700.0	5.50620365	-2.37683773	-7.44711971
8300.0	800.0	5.51523018	-3.01231003	-8.09473801
8300.0	900.0	5.5250473	-3.65774298	-8.84836197
8300.0	1000.0	5.53563738	-4.31121778	-9.49593258
8350.0	300.0	5.51128674	0.0297163725	-4.40743399
8350.0	400.0	5.51688719	-0.53900075	-5.25210667
8350.0	500.0	5.5234375	-1.12229884	-6.03992748
8350.0	600.0	5.53087187	-1.7209332	-6.76922894
8350.0	700.0	5.53912067	-2.33578777	-7.43410587
8350.0	800.0	5.54812908	-2.96663332	-8.08784771
8350.0	900.0	5.5579257	-3.6075449	-8.8278513
8350.0	1000.0	5.56848955	-4.25662136	-9.47089958
8400.0	300.0	5.54422998	0.0512446202	-4.45598125
8400.0	400.0	5.54982901	-0.512635469	-5.300807
8400.0	500.0	5.5563755	-1.09111691	-6.08672762
8400.0	600.0	5.56380177	-1.68497074	-6.81179571
8400.0	700.0	5.57203817	-2.29510832	-7.42141294
8400.0	800.0	5.58103037	-2.92136288	-8.11447525
8400.0	900.0	5.59080553	-3.55780697	-8.80776596
8400.0	1000.0	5.60134506	-4.20252323	-9.44634247
8450.0	300.0	5.57717514	0.0728596896	-4.43917608
8450.0	400.0	5.58277369	-0.486239612	-5.28076744
8450.0	500.0	5.58931541	-1.0599848	-6.06329775
8450.0	600.0	5.59673357	-1.64916861	-6.78409576
8450.0	700.0	5.60495663	-2.25481081	-7.4090395
8450.0	800.0	5.61393261	-2.87651348	-8.08362579
8450.0	900.0	5.62368774	-3.50852585	-8.78809929
8450.0	1000.0	5.634202	-4.14892149	-9.42225838
8500.0	300.0	5.61011982	0.0941425711	-4.40832996
8500.0	400.0	5.61571646	-0.460255623	-5.24470234
8500.0	500.0	5.62225342	-1.02933526	-6.02357244
8500.0	600.0	5.62966347	-1.6138922	-6.74319601
8500.0	700.0	5.63787603	-2.21485996	-7.3969655
8500.0	800.0	5.64683676	-2.83206749	-8.07029533
8500.0	900.0	5.65657139	-3.45968533	-8.76883507
8500.0	1000.0	5.66706085	-4.09580612	-9.39864063
8550.0	300.0	5.64306355	0.115126401	-4.4576869
8550.0	400.0	5.64865875	-0.434578598	-5.2943573
8550.0	500.0	5.6551919	-0.998981237	-6.07144642
8550.0	600.0	5.6625948	-1.57889366	-6.7869339
8550.0	700.0	5.67079639	-2.17528105	-7.38519859
8550.0	800.0	5.67974186	-2.78801799	-8.07435322
8550.0	900.0	5.68945646	-3.41129565	-8.74998283
8550.0	1000.0	5.69992304	-4.04317093	-9.37548256
8600.0	300.0	5.67600918	0.136199027	-4.44117022
8600.0	400.0	5.68160439	-0.408866048	-5.27475309
8600.0	500.0	5.68813324	-0.968672097	-6.0481267
8600.0	600.0	5.69552803	-1.54404569	-6.75955534
8600.0	700.0	5.70371819	-2.1360507	-7.37372971
8600.0	800.0	5.71264696	-2.74436474	-8.0757637
8600.0	900.0	5.72234297	-3.36332941	-8.73151779
8600.0	1000.0	5.73278618	-3.99100304	-9.35276508
8650.0	300.0	5.70895338	0.156944767	-4.41009855
8650.0	400.0	5.71454763	-0.383557379	-5.2386055
8650.0	500.0	5.7210722	-0.93882823	-6.00897121
8650.0	600.0	5.72846031	-1.50970411	-6.71937561
8650.0	700.0	5.73663902	-2.09716868	-7.36254692
8650.0	800.0	5.74555492	-2.70110273	-8.05806828
8650.0	900.0	5.75523186	-3.31578541	-8.71343327
8650.0	1000.0	5.7656517	-3.93929958	-9.33048916
8700.0	300.0	5.74189711	0.177404284	-4.46024418
8700.0	400.0	5.74748993	-0.358541489	-5.28918791
8700.0	500.0	5.75401163	-0.909268677	-6.05788517
8700.0	600.0	5.76139307	-1.47562873	-6.76424456
8700.0	700.0	5.76956224	-2.05864477	-7.35165453
8700.0	800.0	5.77846336	-2.65822077	-8.03694153
8700.0	900.0	5.7881217	-3.26867247	-8.69573879
8700.0	1000.0	5.79852009	-3.88805389	-9.30865097
8750.0	300.0	5.77484226	0.197954148	-4.44399452
8750.0	400.0	5.78043556	-0.333485842	-5.26998758
8750.0	500.0	5.78695393	-0.879749298	-6.03463411
8750.0	600.0	5.79432774	-1.44169545	-6.73713875
8750.0	700.0	5.80248594	-2.02043581	-7.3410387
8750.0	800.0	5.81137276	-2.61571646	-8.03242207
8750.0	900.0	5.82101345	-3.22196293	-8.67841244
8750.0	1000.0	5.83138895	-3.83725262	-9.28722954
8800.0	300.0	5.80778599	0.218182281	-4.41267395
8800.0	400.0	5.81337929	-0.308833092	-5.23373556
8800.0	400.0	5.81337881	-0.307053059	-5.23109627
8800.0	500.0	5.81989384	-0.850678921	-5.99601173
8800.0	600.0	5.82726192	-1.40825021	-6.6976366
8800.0	700.0	5.83541059	-1.98257899	-7.33069754
8800.0	800.0	5.84428406	-2.5735774	-8.01976585
8800.0	900.0	5.85390711	-3.17566729	-8.66145229
8800.0	1000.0	5.86426163	-3.78690791	-9.26623726
8850.0	300.0	5.84072876	0.238136217	-4.46358871
8850.0	400.0	5.84632206	-0.284446776	-5.28520966
8850.0	500.0	5.85283422	-0.821882367	-6.04593563
8850.0	600.0	5.86019564	-1.37506044	-6.74359846
8850.0	700.0	5.86833572	-1.94504786	-7.32062435
8850.0	800.0	5.87719536	-2.53181553	-8.00657463
8850.0	900.0	5.8868022	-3.12977552	-8.6448555
8850.0	1000.0	5.89713526	-3.73698997	-9.24564838
8900.0	300.0	5.87367487	0.25818184	-4.44758415
8900.0	400.0	5.87926769	-0.260025144	-5.26607752
8900.0	500.0	5.88577652	-0.793121874	-6.02271414
8900.0	600.0	5.89313316	-1.34200537	-6.71671963
8900.0	700.0	5.90126133	-1.90783644	-7.31081772
8900.0	800.0	5.91010857	-2.49040508	-7.99368572
8900.0	900.0	5.91969776	-3.08426905	-8.62860584
8900.0	1000.0	5.93001032	-3.6874938	-9.2254591
8950.0	300.0	5.90661812	0.277910471	-4.41599321
8950.0	400.0	5.91221142	-0.235989198	-5.22998047
8950.0	500.0	5.91871738	-0.764795244	-5.98459244
8950.0	600.0	5.92606688	-1.30942047	-6.67785168
8950.0	700.0	5.93418789	-1.8709451	-7.30126572
8950.0	800.0	5.94302273	-2.44935536	-7.98110104
8950.0	900.0	5.95259523	-3.03916717	-8.61271191
8950.0	1000.0	5.96288776	-3.63843751	-9.20567513
9000.0	300.0	5.93956184	0.297376454	-4.467659
9000.0	400.0	5.94515419	-0.21222204	-5.28234196
9000.0	500.0	5.95165777	-0.736732244	-6.03549433
9000.0	600.0	5.95900297	-1.27708161	-6.7248745
9000.0	700.0	5.9671154	-1.83438516	-7.29197216
9000.0	800.0	5.97593689	-2.40865755	-7.96881771
9000.0	900.0	5.98549414	-2.99444366	-8.59715366
9000.0	1000.0	5.99576616	-3.58978915	-9.18627453
9050.0	300.0	5.97250652	0.316935033	-4.45187998
9050.0	400.0	5.9781003	-0.188412577	-5.26304579
9050.0	500.0	5.9846015	-0.708702087	-6.01226711
9050.0	600.0	5.99194098	-1.24486983	-6.69817638
9050.0	700.0	6.00004292	-1.79811335	-7.28292465
9050.0	800.0	6.00885296	-2.36830854	-7.95682955
9050.0	900.0	6.01839447	-2.95009995	-8.58193207
9050.0	1000.0	6.02864742	-3.54155302	-9.16726112
9100.0	300.0	6.00545025	0.336181104	-4.41999817
9100.0	400.0	6.01104355	-0.164976522	-5.22729158
9100.0	500.0	6.01754236	-0.681091189	-5.97461319
9100.0	600.0	6.02487659	-1.21311247	-6.65990829
9100.0	700.0	6.03297186	-1.76216781	-7.27412271
9100.0	800.0	6.04176998	-2.32829285	-7.94511986
9100.0	900.0	6.05129623	-2.90612102	-8.56703568
9100.0	1000.0	6.06153011	-3.49373055	-9.14853287
9150.0	300.0	6.03839397	0.355175734	-4.47239828
9150.0	400.0	6.04398727	-0.141800046	-5.28050852
9150.0	500.0	6.05048466	-0.653734565	-6.02646828
9150.0	600.0	6.05781364	-1.18159151	-6.70795727
9150.0	700.0	6.0659008	-1.72652268	-7.2655592
9150.0	800.0	6.074687	-2.28861547	-7.93369484
9150.0	900.0	6.08419895	-2.86252785	-8.55247021
9150.0	1000.0	6.09441471	-3.44631004	-9.12975216
9200.0	300.0	6.07133865	0.374263346	-4.45682716
9200.0	400.0	6.07693291	-0.118581049	-5.26102066
9200.0	500.0	6.08342838	-0.626407743	-6.00319958
9200.0	600.0	6.0907526	-1.15019155	-6.6814003
9200.0	700.0	6.0988307	-1.69117296	-7.25723267
9200.0	800.0	6.10760546	-2.24927258	-7.92255116
9200.0	900.0	6.11710262	-2.81928825	-8.53821754
9200.0	1000.0	6.12729979	-3.39927959	-9.11120987
9250.0	300.0	6.10428238	0.393042773	-4.42463493
9250.0	400.0	6.10987711	-0.0957239494	-5.22558641
9250.0	500.0	6.1163702	-0.599486649	-5.96598482
9250.0	600.0	6.12368965	-1.11923051	-6.64369583
9250.0	700.0	6.13176107	-1.65611827	-7.24913406
9250.0	800.0	6.14052582	-2.21026349	-7.91167879
9250.0	900.0	6.15000772	-2.77640796	-8.52427864
9250.0	1000.0	6.16018724	-3.35264277	-9.09303761
9300.0	300.0	6.13722515	0.411581099	-4.47775221
9300.0	400.0	6.14282036	-0.073117651	-5.27963734
9300.0	500.0	6.14931154	-0.57281065	-6.01876497
9300.0	600.0	6.15662766	-1.0884968	-6.69274092
9300.0	700.0	6.16469193	-1.62137222	-7.24126577
9300.0	800.0	6.17344618	-2.17157984	-7.90107632
9300.0	900.0	6.18291426	-2.73388839	-8.51064777
9300.0	1000.0	6.19307613	-3.30638766	-9.07522297
9350.0	300.0	6.17017031	0.430211306	-4.46198654
9350.0	400.0	6.17576694	-0.0504689589	-5.25993299
9350.0	500.0	6.1822567	-0.546162248	-5.99542332
9350.0	600.0	6.18956757	-1.05787861	-6.66628504
9350.0	700.0	6.19762421	-1.58691037	-7.23362064
9350.0	800.0	6.20636749	-2.13321662	-7.89073944
9350.0	900.0	6.21582174	-2.69172001	-8.49732018
9350.0	1000.0	6.22596645	-3.26051283	-9.05776501
9400.0	300.0	6.20311356	0.448540807	-4.42985106
9400.0	400.0	6.20871067	-0.028171109	-5.2247963
9400.0	500.0	6.21519899	-0.519906521	-5.95861959
9400.0	600.0	6.22250605	-1.0279603	-6.62945032
9400.0	600.0	6.22250557	-1.02618027	-6.62724972
9400.0	700.0	6.23055506	-1.55271316	-7.22618628
9400.0	800.0	6.23928928	-2.0951612	-7.88065004
9400.0	900.0	6.24873018	-2.6498847	-8.4842844
9400.0	1000.0	6.25885773	-3.21500969	-9.04065609
9450.0	300.0	6.2360549	0.466637433	-4.48367071
9450.0	400.0	6.2416544	-0.00611566287	-5.27966118
9450.0	500.0	6.24814081	-0.493887246	-6.01230192
9450.0	600.0	6.25544453	-0.99770993	-6.67912292
9450.0	700.0	6.26348782	-1.51881409	-7.21896839
9450.0	800.0	6.27221251	-2.0574193	-7.87081671
9450.0	900.0	6.28164005	-2.6084075	-8.47154903
9450.0	1000.0	6.29175186	-3.16987848	-9.02388954
9500.0	300.0	6.26899958	0.484823704	-4.46756172
9500.0	400.0	6.27460003	0.0159814972	-5.25971651
9500.0	500.0	6.28108644	-0.46789372	-5.98885775
9500.0	600.0	6.28838587	-0.967845559	-6.65273285
9500.0	700.0	6.29642153	-1.48518896	-7.2119627
9500.0	800.0	6.30513573	-2.01998568	-7.86123514
9500.0	900.0	6.31455135	-2.56725693	-8.45909214
9500.0	1000.0	6.324646	-3.12510967	-9.00745964
9550.0	300.0	6.30194283	0.502718031	-4.43559837
9550.0	400.0	6.30754471	0.0377386212	-5.2248559
9550.0	500.0	6.31402874	-0.442280442	-5.95243835
9550.0	600.0	6.32132483	-0.938391924	-6.61605549
9550.0	700.0	6.32935524	-1.45185649	-7.20516396
9550.0	800.0	6.33806086	-1.982862	-7.85189772
9550.0	900.0	6.34746313	-2.52643824	-8.44691849
9550.0	1000.0	6.35754251	-3.08069897	-8.99136543
9600.0	300.0	6.33488464	0.520386517	-4.49010801
9600.0	400.0	6.34048748	0.0592610165	-5.2805171
9600.0	500.0	6.34697104	-0.416895807	-6.00699997
9600.0	600.0	6.35426426	-0.909149289	-6.66700888
9600.0	700.0	6.36228943	-1.41877401	-7.19856167
9600.0	800.0	6.37098551	-1.94604039	-7.84280109
9600.0	900.0	6.38037586	-2.48593903	-8.43501472
9600.0	1000.0	6.39043999	-3.03664446	-8.97559547
9650.0	300.0	6.3678298	0.538142383	-4.47363949
9650.0	400.0	6.37343359	0.0808247924	-5.2603097
9650.0	500.0	6.37991714	-0.391534925	-5.98342323
9650.0	600.0	6.38720703	-0.880012512	-6.64065027
9650.0	700.0	6.39522457	-1.38597512	-7.19216347
9650.0	800.0	6.40391111	-1.90950179	-7.83393383
9650.0	900.0	6.4132905	-2.4457798	-8.42339325
9650.0	1000.0	6.42333889	-2.9929409	-8.96014786
9700.0	400.0	6.40637779	0.102058411	-5.22570467
9700.0	500.0	6.41285992	-0.366542816	-5.94736385
9700.0	600.0	6.42014647	-0.851273477	-6.60444164
9700.0	700.0	6.42815924	-1.35342038	-7.18595362
9700.0	800.0	6.43683767	-1.87327576	-7.82530785
9700.0	900.0	6.44620514	-2.40592813	-8.41203308
9700.0	1000.0	6.45623875	-2.94958091	-8.94501686
9750.0	400.0	6.43932056	0.121931218	-5.28401279
9750.0	400.0	6.43932104	0.123711236	-5.28107977
9750.0	500.0	6.44580317	-0.341771573	-6.00278378
9750.0	600.0	6.45308638	-0.822737813	-6.65631056
9750.0	700.0	6.46109438	-1.32114506	-7.17993641
9750.0	800.0	6.46976471	-1.83732724	-7.81690121
9750.0	900.0	6.47912025	-2.36640692	-8.40094471
9750.0	1000.0	6.48914051	-2.90656161	-8.93019772
9800.0	400.0	6.47226667	0.144111663	-5.2616539
9800.0	500.0	6.47874832	-0.317022681	-5.97904778
9800.0	600.0	6.48602962	-0.794304252	-6.62994909
9800.0	700.0	6.49403095	-1.28912461	-7.17410803
9800.0	800.0	6.50269222	-1.80166578	-7.80872059
9800.0	900.0	6.51203775	-2.32718992	-8.39010715
9800.0	1000.0	6.52204323	-2.86388254	-8.91568375
9850.0	400.0	6.50521135	0.164838135	-5.22728682
9850.0	500.0	6.51169157	-0.292631477	-5.94332552
9850.0	600.0	6.51896954	-0.766255736	-6.59418106
9850.0	700.0	6.52696609	-1.25735891	-7.16846085
9850.0	800.0	6.53562164	-1.76629162	-7.80075884
9850.0	900.0	6.54495525	-2.28826928	-8.3795166
9850.0	1000.0	6.5549469	-2.82153416	-8.90147018
9900.0	400.0	6.53815365	0.184231848	-5.28635502
9900.0	400.0	6.53815413	0.186011866	-5.28337049
9900.0	500.0	6.54463482	-0.268453956	-5.99958324
9900.0	600.0	6.5519104	-0.738403916	-6.64694166
9900.0	700.0	6.55990362	-1.22586417	-7.16299582
9900.0	800.0	6.56855059	-1.73118472	-7.79300451
9900.0	900.0	6.57787418	-2.24966717	-8.36918736
9900.0	1000.0	6.58785248	-2.77951384	-8.88755703
9950.0	400.0	6.57109928	0.205890417	-5.26369429
9950.0	500.0	6.57758045	-0.244297713	-5.97566319
9950.0	600.0	6.58485413	-0.710650265	-6.62054825
9950.0	700.0	6.59284115	-1.19459641	-7.15770626
9950.0	800.0	6.60148048	-1.69637012	-7.78547478
