Neutrino Depth [m]	Neutrino Min Angle [degrees]	Neutrino Max Angle [degrees]	Hydrophone Depth [m]	Hydrophone Distance [m]	Time of Arrival [s]	Signal Amplitude	Angle of Departure [degrees]	Angle of Arrival [degrees]	Surface Bounces	Bottom Bounces
1500.0	78.0	87.0	3800.0	200.0	1.48714447	(-6.070337888194746e-05+5.135283898857744e-05j)	85.0990982	84.9878922	0	0
1500.0	78.0	87.0	3800.0	200.0	1.48714483	(-3.938914333654246e-06+3.733972399000999e-06j)	85.1081085	84.9970627	0	0
1500.0	78.0	87.0	3800.0	200.0	1.74194312	(-4.677752123013539e-06+3.0601498414906074e-06j)	85.8280258	-85.7338409	0	1
1500.0	78.0	87.0	3900.0	200.0	1.55081272	(-3.142009740844338e-05-6.900893673679112e-05j)	85.3046112	85.1992264	0	0
1500.0	78.0	87.0	3900.0	200.0	1.67823768	(5.992472513942408e-06+1.691815747745861e-06j)	85.6669998	-85.5699615	0	1
2100.0	78.0	87.0	2900.0	200.0	1.92701089	(-7.04186504989972e-07-3.0221439619411654e-06j)	86.2252274	-86.1838989	0	1
2100.0	78.0	87.0	2900.0	200.0	1.92701781	(-9.283926002646823e-07-2.418923148208112e-07j)	86.2342377	-86.1931	0	1
2100.0	78.0	87.0	3000.0	200.0	1.86300743	(2.048490934975121e-07-6.296356136786295e-07j)	86.0900879	-86.0458908	0	1
2100.0	78.0	87.0	3000.0	200.0	1.86301136	(-1.147818124155777e-06-3.674412691275565e-06j)	86.0990982	-86.0550919	0	1
2100.0	78.0	87.0	3100.0	200.0	0.656498253	(-0.00023539473297128386-6.626844632186717e-05j)	78.7567596	78.6371384	0	0
2100.0	78.0	87.0	3100.0	200.0	0.656497777	(-0.00021957778317328546-7.995015884256503e-05j)	78.7657623	78.6462021	0	0
2100.0	78.0	87.0	3100.0	200.0	1.79908252	(2.5017904670622588e-06-1.3184606799359281e-06j)	85.9549561	-85.9078827	0	1
2100.0	78.0	87.0	3100.0	200.0	1.79908407	(1.6327720063135794e-06-1.4567635709755454e-06j)	85.9639664	-85.9170837	0	1
2100.0	78.0	87.0	3200.0	200.0	0.719382524	(-2.4022276976045304e-05+1.005661917322587e-05j)	79.7567596	79.6428986	0	0
2100.0	78.0	87.0	3200.0	200.0	0.719381869	(-0.0003648097403804062+0.0001102884684972296j)	79.7657623	79.6519623	0	0
2100.0	78.0	87.0	3200.0	200.0	1.73522055	(-6.96766067461877e-07+1.236288936619754e-07j)	85.8018036	-85.7452087	0	1
2100.0	78.0	87.0	3200.0	200.0	1.7352221	(-4.451094833398618e-06+1.98280737376874e-06j)	85.8108139	-85.7606659	0	1
2100.0	78.0	87.0	3300.0	200.0	0.782423735	(-0.0002902391135203597+0.0001929439508937481j)	80.606514	80.4865112	0	0
2100.0	78.0	87.0	3300.0	200.0	1.6714133	(-3.5093411536892024e-06-5.046767664833622e-06j)	85.6486511	-85.5896454	0	1
2100.0	78.0	87.0	3300.0	200.0	1.67141652	(-6.588064170772205e-08-3.242693675391801e-08j)	85.6576614	-85.5988007	0	1
2100.0	78.0	87.0	3400.0	200.0	0.845553815	(0.00016961668513683841+0.00024832277703374126j)	81.3212128	81.2078247	0	0
2100.0	78.0	87.0	3400.0	200.0	1.60764384	(1.4672571909084823e-06-1.2170917324216111e-06j)	85.4684677	-85.4065018	0	1
2100.0	78.0	87.0	3400.0	200.0	1.60764551	(2.9095402874736396e-06-4.110147220098245e-06j)	85.477478	-85.415657	0	1
2100.0	78.0	87.0	3500.0	200.0	0.908774197	(-1.914521193612329e-05-2.4705889735931786e-05j)	81.9279251	81.8201675	0	0
2100.0	78.0	87.0	3500.0	200.0	0.908773899	(-0.0001320020515596082-0.00018788264822297495j)	81.9369354	81.8292618	0	0
2100.0	78.0	87.0	3500.0	200.0	1.54393244	(-5.883401068431602e-07-1.150788948749297e-06j)	85.2792816	-85.2142029	0	1
2100.0	78.0	87.0	3500.0	200.0	1.54393303	(-3.4639253863511557e-06-5.460751555235535e-06j)	85.2882919	-85.2233582	0	1
2100.0	78.0	87.0	3600.0	200.0	0.972072721	(7.856466687365759e-05+0.00017248217323037105j)	82.4684677	82.3657227	0	0
2100.0	78.0	87.0	3600.0	200.0	0.972072363	(1.3720777174545258e-05+3.5251952467437533e-05j)	82.477478	82.3748169	0	0
2100.0	78.0	87.0	3600.0	200.0	1.48026729	(-2.8666212461301216e-06+8.200102071481028e-06j)	85.082222	-85.0139008	0	1
2100.0	78.0	87.0	3700.0	200.0	1.03544331	(0.00017246819906685054-9.873349854024842e-05j)	82.9381638	82.8384781	0	0
2100.0	78.0	87.0	3700.0	200.0	1.41661036	(-9.355433924124548e-07-6.3626913701223504e-06j)	84.8558578	-84.7824707	0	1
2100.0	78.0	87.0	3700.0	200.0	1.41661084	(-7.282681849563551e-07-3.2356734507962824e-06j)	84.8648682	-84.7915726	0	1
2100.0	78.0	87.0	3800.0	200.0	1.09885156	(-4.233623443080945e-05-0.00016929776275937734j)	83.3516541	83.2575378	0	0
2100.0	78.0	87.0	3800.0	200.0	1.35299206	(4.396379083998822e-06+1.0030247067618479e-05j)	84.6144714	-84.5386047	0	1
2100.0	78.0	87.0	3900.0	200.0	1.16232145	(1.8349750330638876e-05-4.253243751975696e-06j)	83.7117081	83.6224289	0	0
2100.0	78.0	87.0	3900.0	200.0	1.16232193	(0.0001287481324732763-4.027319838793183e-05j)	83.7207184	83.6315613	0	0
2100.0	78.0	87.0	3900.0	200.0	1.28940976	(-6.394655027292733e-07-1.2313204839350704e-05j)	84.3458023	-84.2671661	0	1
2700.0	78.0	87.0	2900.0	200.0	1.5409565	(1.318622626728468e-07+6.540664836002033e-08j)	85.2522507	-85.2359085	0	1
2700.0	78.0	87.0	2900.0	200.0	1.54096091	(7.3987030327627455e-06-1.7499922114977072e-06j)	85.261261	-85.2450256	0	1
2700.0	78.0	87.0	3000.0	200.0	1.4770453	(3.773585107647591e-06-4.975187955604843e-06j)	85.0540543	-85.0354004	0	1
2700.0	78.0	87.0	3000.0	200.0	1.4770478	(6.170058227398029e-07-2.35527670481752e-06j)	85.0630646	-85.0445175	0	1
2700.0	78.0	87.0	3100.0	200.0	1.41321492	(-3.5301471860007926e-06-3.0253037935831836e-06j)	84.8288269	-84.8075562	0	1
2700.0	78.0	87.0	3100.0	200.0	1.41321588	(-4.316979019228668e-06-2.6929833444662777e-06j)	84.8378372	-84.8166656	0	1
2700.0	78.0	87.0	3200.0	200.0	1.34946322	(-9.063003276654634e-06+6.1378484810792805e-06j)	84.5893021	-84.5652313	0	1
2700.0	78.0	87.0	3300.0	200.0	1.28577185	(-1.952690348982054e-06-4.886541934146897e-06j)	84.3153152	-84.2811356	0	1
2700.0	78.0	87.0	3300.0	200.0	1.28577375	(-4.432957563400481e-06-5.497400051605951e-06j)	84.3243256	-84.2902222	0	1
2700.0	78.0	87.0	3400.0	200.0	1.22214437	(-3.7815109746455127e-06+3.711808135806874e-06j)	84.0180206	-83.9813995	0	1
2700.0	78.0	87.0	3400.0	200.0	1.22214532	(-5.183190792644478e-06+6.882547069479045e-06j)	84.0270233	-83.9904785	0	1
2700.0	78.0	87.0	3500.0	200.0	1.1585933	(8.99930453146364e-06+1.2927619660184205e-05j)	83.6940231	-83.6547394	0	1
2700.0	78.0	87.0	3600.0	200.0	1.09511232	(7.847672150247642e-06+1.6068732177381745e-05j)	83.3260727	-83.2837677	0	1
2700.0	78.0	87.0	3700.0	200.0	0.652987778	(-0.00016336060598544185+0.00044887832821501733j)	78.7388	78.6658096	0	0
2700.0	78.0	87.0	3700.0	200.0	1.03166986	(1.38558149678603e-06+2.033236577344312e-05j)	82.9123077	-82.8648453	0	1
2700.0	78.0	87.0	3800.0	200.0	0.715740561	(-0.00040495674055223525+3.5778124657606234e-05j)	79.7419891	79.6737671	0	0
2700.0	78.0	87.0	3800.0	200.0	0.968303919	(-1.7727444165697587e-05+1.51084197027024e-05j)	82.4442596	-82.3950195	0	1
2700.0	78.0	87.0	3900.0	200.0	0.778687716	(0.00012227703718030176-0.0003260728818949467j)	80.5826187	80.5219879	0	0
2700.0	78.0	87.0	3900.0	200.0	0.905020297	(-2.6479886669025614e-05+3.652755807792535e-06j)	81.9106674	-81.8593826	0	1
3300.0	78.0	87.0	2900.0	200.0	1.15796757	(1.0262917069464772e-06-3.4148047548263564e-06j)	83.6576614	-83.6682434	0	1
3300.0	78.0	87.0	2900.0	200.0	1.15797007	(-1.2244941846166181e-06-1.2113564392335544e-05j)	83.6666641	-83.6772919	0	1
3300.0	78.0	87.0	3000.0	200.0	1.09423983	(1.5902922091259926e-06-1.0059161692831148e-07j)	83.2882919	-83.2972183	0	1
3300.0	78.0	87.0	3000.0	200.0	1.09424114	(1.5697554648481016e-05-4.326527586290488e-06j)	83.2972946	-83.3062668	0	1
3300.0	78.0	87.0	3100.0	200.0	1.0306263	(-5.695470913499977e-09+1.0647765540902745e-08j)	82.8738708	-82.8809433	0	1
3300.0	78.0	87.0	3100.0	200.0	1.03062689	(-7.898784856646752e-06+1.876072901664739e-05j)	82.8828812	-82.8899918	0	1
3300.0	78.0	87.0	3200.0	200.0	0.967128038	(5.037472240447424e-06-2.2740773884497025e-05j)	82.4148483	-82.4198456	0	1
3300.0	78.0	87.0	3300.0	200.0	0.903733492	(-4.158203864760082e-06-5.597349165474671e-06j)	81.8738708	-81.8667297	0	1
3300.0	78.0	87.0	3300.0	200.0	0.903734386	(-1.388811446976058e-05-1.4056871648108125e-05j)	81.8828812	-81.8757629	0	1
3300.0	78.0	87.0	3400.0	200.0	0.840465426	(-9.15031779241832e-06+1.2607979938335482e-05j)	81.261261	-81.2526398	0	1
3300.0	78.0	87.0	3400.0	200.0	0.840465844	(-8.134711899222325e-06+1.2913339874067742e-05j)	81.2702713	-81.261673	0	1
3300.0	78.0	87.0	3500.0	200.0	0.777349114	(-1.7220797314306797e-06+3.573120677522651e-05j)	80.5509186	-80.5405884	0	1
3300.0	78.0	87.0	3600.0	200.0	0.714402795	(3.6018165586886264e-05-2.1127279525699153e-05j)	79.7098846	-79.6975098	0	1
3300.0	78.0	87.0	3700.0	200.0	0.651628137	(-9.791863354034595e-06+4.8151025404022744e-05j)	78.7055054	-78.6881485	0	1
3900.0	78.0	87.0	2900.0	200.0	0.77807188	(6.989253990499724e-07+1.7182774094006792e-06j)	80.522522	-80.5498047	0	1
3900.0	78.0	87.0	2900.0	200.0	0.778073013	(1.811434256743133e-05+2.8619495824625272e-05j)	80.5315323	-80.5588303	0	1
3900.0	78.0	87.0	3000.0	200.0	0.714878917	(1.4162860494314252e-05+1.116579284177847e-06j)	79.6846848	-79.7108994	0	1
3900.0	78.0	87.0	3000.0	200.0	0.714879513	(2.7505419825049706e-05-4.109285533004204e-07j)	79.6936951	-79.7199173	0	1
3900.0	78.0	87.0	3100.0	200.0	0.651932597	(-2.3525037381676248e-05-4.306804110776038e-05j)	78.6878662	-78.7127838	0	1
1500.0	78.0	87.0	2900.0	400.0	2.32728243	(7.860138817106341e-07-4.0075280898088835e-07j)	83.7628784	-83.6415176	0	1
1500.0	78.0	87.0	2900.0	400.0	2.32728481	(8.630616715596768e-07-9.732827078705249e-07j)	83.7673874	-83.6461716	0	1
1500.0	78.0	87.0	3000.0	400.0	2.26353478	(-1.2546767789578173e-06-1.1230577899905794e-06j)	83.5872955	-83.4602966	0	1
1500.0	78.0	87.0	3000.0	400.0	2.26353621	(-6.351051010934495e-07-3.5149010151223103e-07j)	83.5917969	-83.4649429	0	1
1500.0	78.0	87.0	3100.0	400.0	2.1998744	(5.741177891543201e-07+5.791069823920615e-07j)	83.398201	-83.2651291	0	1
1500.0	78.0	87.0	3100.0	400.0	2.19987488	(1.3950606698142866e-06+1.209631914930084e-06j)	83.4027023	-83.2697754	0	1
1500.0	78.0	87.0	3200.0	400.0	2.13629556	(-2.4163301259001495e-06-1.6796318550433565e-06j)	83.2026291	-83.0632629	0	1
1500.0	78.0	87.0	3300.0	400.0	2.07278919	(-4.501203834018385e-08+1.2106155514290619e-06j)	82.9884949	-82.8333893	0	1
1500.0	78.0	87.0	3300.0	400.0	2.07279062	(3.8067312520882024e-07+2.0068669267364798e-06j)	82.9929962	-82.8380127	0	1
1500.0	78.0	87.0	3400.0	400.0	1.25280714	(3.2110987994544103e-05-6.660267251548384e-05j)	78.2566299	78.0073166	0	0
1500.0	78.0	87.0	3400.0	400.0	1.25280678	(2.7689087147650643e-05-4.9993583360330806e-05j)	78.2611313	78.011879	0	0
1500.0	78.0	87.0	3400.0	400.0	2.00933504	(-8.612094503999231e-07-7.092808235789892e-07j)	82.763382	-82.6024551	0	1
1500.0	78.0	87.0	3400.0	400.0	2.00933576	(-2.086095546645852e-06-1.3544427794796044e-06j)	82.7678833	-82.6070786	0	1
1500.0	78.0	87.0	3500.0	400.0	1.31541526	(-8.551573637688225e-05-7.880118396966702e-05j)	78.8353577	78.5859985	0	0
1500.0	78.0	87.0	3500.0	400.0	1.9459554	(3.220814715372378e-06+2.359787273990225e-06j)	82.5267868	-82.3597412	0	1
1500.0	78.0	87.0	3600.0	400.0	1.37810695	(-4.772002521920952e-05+9.186495912120853e-05j)	79.3588715	79.1193085	0	0
1500.0	78.0	87.0	3600.0	400.0	1.88264167	(4.156550713810511e-06-1.5298867312503959e-06j)	82.2706985	-82.097023	0	1
1500.0	78.0	87.0	3700.0	400.0	1.44089901	(-9.121265990529472e-05-1.4299831806495033e-05j)	79.8361588	79.605545	0	0
1500.0	78.0	87.0	3700.0	400.0	1.81935978	(4.9133215079785876e-06-2.7500896289200533e-07j)	81.9962845	-81.8132248	0	1
1500.0	78.0	87.0	3800.0	400.0	1.50379062	(8.020396351703832e-06+8.209338586961035e-05j)	80.2730103	80.0506058	0	0
1500.0	78.0	87.0	3800.0	400.0	1.75613582	(-4.616521920516417e-06-2.9330144782136593e-06j)	81.7018356	-81.5134888	0	1
1500.0	78.0	87.0	3900.0	400.0	1.5667671	(3.244490810280905e-05-6.622829737672396e-05j)	80.6741104	80.4631119	0	0
1500.0	78.0	87.0	3900.0	400.0	1.6929723	(-2.6583766824474534e-06-5.474870305724508e-06j)	81.3851852	-81.1911469	0	1
2100.0	78.0	87.0	2900.0	400.0	1.93975699	(4.367903789736453e-07+1.757683825841051e-07j)	82.4842453	-82.4013977	0	1
2100.0	78.0	87.0	2900.0	400.0	1.93975878	(3.4966073942481146e-06+3.5581372938128e-07j)	82.4887466	-82.4059982	0	1
2100.0	78.0	87.0	3000.0	400.0	1.87619007	(4.0106576140104787e-07+3.9446333314608395e-06j)	82.2321167	-82.1438446	0	1
2100.0	78.0	87.0	3000.0	400.0	1.87619114	(1.2176056199230891e-07+4.409838746873164e-07j)	82.236618	-82.1484375	0	1
2100.0	78.0	87.0	3100.0	400.0	1.81272697	(1.2733827956082625e-06-3.137865109829184e-06j)	81.9574814	-81.8632812	0	1
2100.0	78.0	87.0	3100.0	400.0	1.81272745	(4.6572385808745137e-07-1.453347716225334e-06j)	81.9619827	-81.8678741	0	1
2100.0	78.0	87.0	3200.0	400.0	1.74936473	(3.6725971452979454e-06-4.044543624651436e-06j)	81.6651154	-81.5645905	0	1
2100.0	78.0	87.0	3300.0	400.0	1.68609405	(-8.333431720569201e-07-9.370468599823554e-07j)	81.3451691	-81.2270279	0	1
2100.0	78.0	87.0	3300.0	400.0	1.68609488	(-3.6484750966447765e-06-3.1584569057133794e-06j)	81.349678	-81.2316055	0	1
2100.0	78.0	87.0	3400.0	400.0	1.62290537	(-3.988232699512283e-06+5.39701526687155e-06j)	81.0075073	-80.8837128	0	1
2100.0	78.0	87.0	3400.0	400.0	1.62290573	(-3.635834491015211e-08+5.551184839566928e-08j)	81.0120087	-80.8882904	0	1
2100.0	78.0	87.0	3500.0	400.0	1.55981994	(-7.539789821334632e-06+6.168439926116521e-07j)	80.638504	-80.5085373	0	1
2100.0	78.0	87.0	3600.0	400.0	1.49683464	(6.184094115885042e-06+5.7690232798382615e-06j)	80.2380905	-80.1014175	0	1
2100.0	78.0	87.0	3700.0	400.0	1.4339205	(9.338704572582783e-06-1.6033711955001098e-06j)	79.8018341	-79.6551437	0	1
2100.0	78.0	87.0	3800.0	400.0	1.37111175	(3.809530544983505e-06+9.920263274441207e-06j)	79.3253021	-79.173584	0	1
2100.0	78.0	87.0	3900.0	400.0	1.30841768	(-1.1500180497254069e-05-3.2119409017693513e-06j)	78.8028564	-78.6455994	0	1
2700.0	78.0	87.0	2900.0	400.0	1.55681229	(-1.2782368884812929e-06-2.641118346369301e-06j)	80.5842896	-80.5513992	0	1
2700.0	78.0	87.0	2900.0	400.0	1.55681348	(-2.751542114194277e-06-3.71365111779293e-06j)	80.5887909	-80.555954	0	1
2700.0	78.0	87.0	3000.0	400.0	1.4935714	(-7.75839066433494e-07-2.412481753612023e-06j)	80.1835938	-80.1459274	0	1
2700.0	78.0	87.0	3000.0	400.0	1.49357212	(-2.4351037276583177e-06-5.391316941301974e-06j)	80.1880951	-80.1504822	0	1
2700.0	78.0	87.0	3100.0	400.0	1.43047535	(7.5977662391080394e-06+5.644508962407777e-06j)	79.7509537	-79.7081299	0	1
2700.0	78.0	87.0	3200.0	400.0	1.36752582	(5.685456576988055e-06-8.971219643792404e-06j)	79.2748184	-79.2262802	0	1
2700.0	78.0	87.0	3300.0	400.0	1.30471933	(1.1410526034784678e-05+1.507167367473457e-07j)	78.7518768	-78.6834183	0	1
2700.0	78.0	87.0	3300.0	400.0	1.30471992	(5.224128057612445e-07-4.1601917009033614e-08j)	78.7563782	-78.6879578	0	1
2700.0	78.0	87.0	3400.0	400.0	1.24206138	(-1.280835531931056e-05+4.091017428036231e-06j)	78.1763687	-78.1030502	0	1
3300.0	78.0	87.0	2900.0	400.0	4.94447136	(-4.901803891954668e-09-1.5701762201965683e-08j)	86.9369659	86.9496536	1	1
3300.0	78.0	87.0	2900.0	400.0	4.94446182	(4.434162225578801e-08-1.7446398066593678e-08j)	86.9414673	86.9539413	1	1
3300.0	78.0	87.0	3000.0	400.0	5.00857782	(1.947430056944596e-08+5.044721098193626e-09j)	86.9774857	86.9894791	1	1
3300.0	78.0	87.0	3000.0	400.0	5.00857401	(2.5542231041445113e-08+2.9190000800971218e-08j)	86.9819946	86.9875641	1	1
3900.0	78.0	87.0	2900.0	400.0	4.56158209	(3.5745571464309514e-08-1.5847133904307455e-08j)	86.666832	86.6848373	1	1
3900.0	78.0	87.0	2900.0	400.0	4.56157398	(4.4059928981903994e-08+5.0829804087802293e-08j)	86.6713333	86.6891403	1	1
3900.0	78.0	87.0	3000.0	400.0	4.62566376	(7.591765088653546e-08-6.134258496866267e-08j)	86.7171173	86.7273941	1	1
3900.0	78.0	87.0	3100.0	400.0	4.68961096	(1.2177536166816623e-08+4.980949086674975e-08j)	86.7613831	86.7701721	1	1
3900.0	78.0	87.0	3100.0	400.0	4.68960857	(-5.205026196152691e-09+3.8137540391453325e-08j)	86.7658844	86.7745209	1	1
3900.0	78.0	87.0	3200.0	400.0	4.7535181	(-4.739843032479544e-08-1.0076663132499673e-08j)	86.8064041	86.8136826	1	1
3900.0	78.0	87.0	3200.0	400.0	4.75351429	(-2.357184791517945e-08-2.4659760500968018e-08j)	86.8109055	86.8180313	1	1
3900.0	78.0	87.0	3300.0	400.0	4.81739378	(-4.153255269102178e-08-5.107393575100838e-08j)	86.8514252	86.857193	1	1
3900.0	78.0	87.0	3300.0	400.0	4.81738853	(1.4331715235482337e-09-1.0029131604268934e-08j)	86.8559265	86.8615417	1	1
3900.0	78.0	87.0	3400.0	400.0	4.8812933	(1.653604735763585e-08+2.3794804400411674e-08j)	86.8919449	86.8973007	1	1
3900.0	78.0	87.0	3400.0	400.0	4.88129044	(6.424223298900464e-09+4.0301075009282084e-08j)	86.8964462	86.898201	1	1
3900.0	78.0	87.0	3500.0	400.0	4.94510126	(1.2620017775186725e-08-3.7230720720978537e-09j)	86.9324646	86.9335785	1	1
3900.0	78.0	87.0	3500.0	400.0	4.94510031	(5.054352855896829e-08-7.001558502967948e-09j)	86.9369659	86.9380035	1	1
3900.0	78.0	87.0	3600.0	400.0	5.00890207	(1.261819132613527e-08-5.545931890512188e-09j)	86.9729843	86.973381	1	1
3900.0	78.0	87.0	3600.0	400.0	5.00890112	(4.3691487176113784e-08-1.1851358053124783e-08j)	86.9774857	86.9778061	1	1
1500.0	78.0	87.0	2900.0	800.0	6.12212658	(-6.110666190394213e-09+1.2720487352809479e-08j)	85.1680756	85.0855026	1	1
1500.0	78.0	87.0	2900.0	800.0	7.52530766	(4.680438238196578e-11-2.4438029340935485e-10j)	86.0920792	-86.0171738	1	2
1500.0	78.0	87.0	3000.0	800.0	6.1861124	(-5.855249221755699e-09-1.1631452232109377e-08j)	85.2192154	85.1267319	1	1
1500.0	78.0	87.0	3000.0	800.0	7.46129751	(1.5966311570006442e-10+3.4495133738787794e-11j)	86.0570145	-85.980278	1	2
1500.0	78.0	87.0	3000.0	800.0	7.4613018	(9.480453339134168e-11-4.709973943360879e-11j)	86.0592651	-85.982666	1	2
1500.0	78.0	87.0	3100.0	800.0	6.24993515	(8.963574506554976e-09+7.137655299202897e-09j)	85.2693176	85.175705	1	1
1500.0	78.0	87.0	3100.0	800.0	6.2499342	(3.8354283821717e-10+4.124551490445016e-10j)	85.2715683	85.1779022	1	1
1500.0	78.0	87.0	3100.0	800.0	7.39734268	(1.6575350857595375e-11-1.132369569353373e-11j)	86.0210037	-85.9421539	1	2
1500.0	78.0	87.0	3100.0	800.0	7.39734411	(1.844488721609987e-10-1.992525878015665e-10j)	86.0232544	-85.9445343	1	2
1500.0	78.0	87.0	3200.0	800.0	6.31372261	(-8.896730804708074e-10+4.85250262448105e-10j)	85.3165817	85.2218933	1	1
1500.0	78.0	87.0	3200.0	800.0	6.31372118	(-9.706652614849626e-09+2.7355732848493166e-09j)	85.3188324	85.2240982	1	1
1500.0	78.0	87.0	3200.0	800.0	7.33345127	(1.1653077566530377e-10+2.9356934726906564e-10j)	85.9876556	-85.9068375	1	2
1500.0	78.0	87.0	3300.0	800.0	6.37748241	(-9.132404080813084e-09+4.614803688050113e-09j)	85.3668594	85.2711411	1	1
1500.0	78.0	87.0	3300.0	800.0	7.26966953	(-3.57022539975191e-11-3.4018645532028637e-10j)	85.9514999	-85.8626251	1	2
1500.0	78.0	87.0	3400.0	800.0	6.44127512	(-7.359305487353182e-09-5.91749921360234e-09j)	85.4140701	85.3135757	1	1
1500.0	78.0	87.0	3400.0	800.0	7.20585394	(6.26180512776479e-11+6.114448765068991e-11j)	85.9129791	-85.8228455	1	2
1500.0	78.0	87.0	3400.0	800.0	7.20585632	(2.6052213544943664e-10+1.100376492680528e-10j)	85.9152298	-85.8251724	1	2
1500.0	78.0	87.0	3500.0	800.0	6.50497246	(3.992373886697741e-09+7.749284437210588e-09j)	85.4604034	85.3598251	1	1
1500.0	78.0	87.0	3500.0	800.0	7.14208221	(-3.098773846666612e-10+1.7972396715553738e-10j)	85.8769684	-85.7856064	1	2
1500.0	78.0	87.0	3500.0	800.0	7.14208317	(-3.342751579868987e-11+2.6831287928810167e-11j)	85.8792191	-85.7879333	1	2
1500.0	78.0	87.0	3600.0	800.0	6.56866312	(6.733811339954392e-09-4.405900402567769e-09j)	85.5058212	85.4051743	1	1
1500.0	78.0	87.0	3600.0	800.0	7.07834625	(1.7340198116996715e-10-3.9830314971857814e-10j)	85.8390121	-85.7463608	1	2
1500.0	78.0	87.0	3700.0	800.0	6.63236046	(-7.326522931060623e-09+1.193981321633044e-09j)	85.5503693	85.4497528	1	1
1500.0	78.0	87.0	3700.0	800.0	7.0146265	(1.7071299125881083e-10-4.384221579857697e-10j)	85.8000946	-85.7040024	1	2
1500.0	78.0	87.0	3800.0	800.0	6.69606304	(5.779821055148359e-09-3.6786580849434964e-09j)	85.594017	85.4946671	1	1
1500.0	78.0	87.0	3800.0	800.0	6.95090008	(5.004727802241045e-10-9.679261868720243e-11j)	85.7604218	-85.6641388	1	2
1500.0	78.0	87.0	3900.0	800.0	6.75975943	(-6.323435829417314e-09-1.68008372386997e-12j)	85.6368256	85.5385437	1	1
1500.0	78.0	87.0	3900.0	800.0	6.88719177	(-2.4333392493207346e-10-4.954570120087827e-10j)	85.7200012	-85.6235962	1	2
2100.0	78.0	87.0	2900.0	800.0	5.73321152	(3.19022140280256e-09+9.368255737805948e-09j)	84.7966995	84.7520065	1	1
2100.0	78.0	87.0	2900.0	800.0	5.73320818	(-2.5773919067915363e-09+1.29520757084862e-08j)	84.7989502	84.754158	1	1
2100.0	78.0	87.0	2900.0	800.0	7.13581085	(1.2330087902116797e-10+3.82399277933007e-10j)	85.8463211	-85.8018417	1	2
2100.0	78.0	87.0	3000.0	800.0	5.79715681	(-1.9489276747872324e-08-8.50874096020892e-09j)	84.8567276	84.8009338	1	1
2100.0	78.0	87.0	3000.0	800.0	7.0718174	(2.69473277170478e-10+6.309341820764725e-11j)	85.8072052	-85.7610168	1	2
2100.0	78.0	87.0	3000.0	800.0	7.07182121	(1.4753368201054299e-10-5.6964915401901104e-11j)	85.8094559	-85.7633743	1	2
2100.0	78.0	87.0	3100.0	800.0	5.86094666	(6.224885321381365e-09-1.3388161476265605e-08j)	84.9137268	84.8563309	1	1
2100.0	78.0	87.0	3100.0	800.0	5.8609457	(2.6846195217910914e-09-4.044301312716845e-09j)	84.9159775	84.8585129	1	1
2100.0	78.0	87.0	3100.0	800.0	7.00788546	(-2.3589225916972903e-10+3.9828999098947493e-10j)	85.7689438	-85.7209167	1	2
2100.0	78.0	87.0	3100.0	800.0	7.00788736	(-1.963584501953218e-12+8.155879538535809e-12j)	85.7711945	-85.7232742	1	2
2100.0	78.0	87.0	3200.0	800.0	5.92470121	(1.2490621525142483e-08-3.584663249793151e-09j)	84.9699936	84.9110031	1	1
2100.0	78.0	87.0	3200.0	800.0	5.92469978	(5.097784792830414e-09-2.7990847458984037e-10j)	84.9722443	84.9131851	1	1
2100.0	78.0	87.0	3200.0	800.0	6.9440155	(4.410781376365372e-10+2.5749385364336105e-10j)	85.729187	-85.6792526	1	2
2100.0	78.0	87.0	3300.0	800.0	5.9884305	(-5.87920822313729e-10-3.4678779258254055e-09j)	85.0240097	84.9634857	1	1
2100.0	78.0	87.0	3300.0	800.0	5.98842907	(7.466612315132731e-10-1.315733711619094e-08j)	85.0262604	84.9656906	1	1
2100.0	78.0	87.0	3300.0	800.0	6.88025475	(4.417910214792358e-10+3.332110491289719e-10j)	85.6885529	-85.6304779	1	2
2100.0	78.0	87.0	3400.0	800.0	6.05218983	(-9.635045973642176e-10-1.5351827276051073e-08j)	85.0797043	85.0137177	1	1
2100.0	78.0	87.0	3400.0	800.0	6.81645775	(7.1277084585632e-11+1.2598217430011727e-11j)	85.6451645	-85.5860443	1	2
2100.0	78.0	87.0	3400.0	800.0	6.81645966	(5.229015911822601e-10-6.574654833492273e-11j)	85.6474152	-85.5883484	1	2
2100.0	78.0	87.0	3500.0	800.0	6.11585808	(1.0718313600911109e-08+2.3094584122613358e-09j)	85.1320343	85.0655899	1	1
2100.0	78.0	87.0	3500.0	800.0	6.1158576	(3.0939280943042122e-09+9.152629088352986e-10j)	85.134285	85.0678253	1	1
2100.0	78.0	87.0	3500.0	800.0	6.75270939	(-4.7228249849425915e-11-5.698759916645306e-10j)	85.6046524	-85.5445251	1	2
2100.0	78.0	87.0	3500.0	800.0	6.75271034	(-1.7853754425566448e-11-7.560040473245718e-11j)	85.6069031	-85.5468292	1	2
2100.0	78.0	87.0	3600.0	800.0	6.17952013	(-1.3013281119852157e-08+1.434316356875087e-09j)	85.184288	85.1174011	1	1
2100.0	78.0	87.0	3600.0	800.0	6.68899679	(-6.667206840583129e-10-2.251703141793931e-10j)	85.5618668	-85.5006409	1	2
