Distance Sea Floor [m]	Height DOM [m]	Arrival Time [s]	Angle of Departure [degrees]	Angle of Arrival [degrees]
8750.0	300.0	5.59241581	-2.39550829	-1.79862118
8750.0	400.0	5.59491444	-2.94319439	-2.65532756
8750.0	500.0	5.59837627	-3.4923315	-3.5036726
8750.0	600.0	5.60279274	-4.04276228	-4.34329987
8750.0	700.0	5.6081543	-4.59511614	-5.17505598
8750.0	700.0	5.60815382	-4.59333611	-5.17239332
8750.0	800.0	5.61445093	-5.14688158	-5.99511003
8750.0	900.0	5.62167406	-5.70050716	-6.80706739
8750.0	900.0	5.62167358	-5.69872713	-6.80447435
8750.0	1000.0	5.62981415	-6.25426149	-7.72877836
8800.0	3.0	5.62271166	-0.782722354	0.83447957
8800.0	100.0	5.62228775	-1.30484509	-0.0326641649
8800.0	200.0	5.62282276	-1.8450253	-0.918776929
8800.0	300.0	5.62433624	-2.38698006	-1.79661214
8800.0	400.0	5.62682009	-2.93054557	-2.66587162
8800.0	500.0	5.63026476	-3.47556043	-3.52627087
8800.0	600.0	5.63466072	-4.02186298	-4.3775363
8800.0	700.0	5.63999939	-4.56929779	-5.21941137
8800.0	800.0	5.64627028	-5.11770821	-6.05165195
8800.0	900.0	5.65346622	-5.66694403	-6.87402821
8800.0	1000.0	5.66157532	-6.21685553	-7.6863246
8850.0	3.0	5.65465736	-0.786628723	0.833042145
8850.0	100.0	5.65422726	-1.30470634	-0.0294809453
8850.0	200.0	5.65475416	-1.84072387	-0.910909235
8850.0	300.0	5.65625715	-2.37852621	-1.78414428
8850.0	400.0	5.65872717	-2.9179523	-2.64889073
8850.0	500.0	5.66215467	-3.45884347	-3.50486708
8850.0	600.0	5.66653156	-4.00104237	-4.35180426
8850.0	700.0	5.67184734	-4.54439449	-5.18944693
8850.0	800.0	5.67809343	-5.08874893	-6.01755428
8850.0	900.0	5.68525982	-5.633955	-6.83589888
8850.0	1000.0	5.69333839	-6.17986822	-7.64426804
8900.0	3.0	5.68660259	-0.790521622	0.831594944
8900.0	100.0	5.68616724	-1.3045975	-0.0263455641
8900.0	200.0	5.68668556	-1.83649611	-0.903128743
8900.0	300.0	5.68817806	-2.37018943	-1.77180231
8900.0	400.0	5.69063473	-2.90551996	-2.63207507
8900.0	500.0	5.69404602	-3.44233131	-3.48366785
8900.0	600.0	5.6984024	-3.98046827	-4.32631397
8900.0	700.0	5.70369625	-4.51978111	-5.15976286
8900.0	800.0	5.70991707	-5.06011963	-5.98377371
8900.0	900.0	5.7170558	-5.60133791	-6.79812384
8900.0	1000.0	5.72510386	-6.14329433	-7.60260201
8950.0	3.0	5.71854782	-0.794400692	0.830138206
8950.0	100.0	5.71810722	-1.30451727	-0.023257263
8950.0	200.0	5.71861792	-1.83234072	-0.895434022
8950.0	300.0	5.7200985	-2.36196852	-1.75958514
8950.0	400.0	5.72254181	-2.89324594	-2.61542201
8950.0	500.0	5.72593641	-3.42601919	-3.4626689
8950.0	600.0	5.73027468	-3.96013761	-4.30106258
8950.0	700.0	5.73554611	-4.4954524	-5.1303544
8950.0	800.0	5.74174309	-5.03181744	-5.95030737
8950.0	900.0	5.74885416	-5.56908798	-6.76069832
8950.0	1000.0	5.75687075	-6.10712528	-7.56131935
9000.0	3.0	5.75049257	-0.798266232	0.828672469
9000.0	100.0	5.75004721	-1.30446529	-0.0202153139
9000.0	200.0	5.75055027	-1.82825661	-0.887824297
9000.0	300.0	5.75202036	-2.35386157	-1.74749088
9000.0	400.0	5.75444937	-2.88112831	-2.59893012
9000.0	500.0	5.75782824	-3.40990639	-3.44186926
9000.0	600.0	5.76214743	-3.94004726	-4.27604818
9000.0	700.0	5.76739788	-4.47140503	-5.10121918
9000.0	800.0	5.77357006	-5.00383568	-5.91714907
9000.0	900.0	5.78065395	-5.53852558	-6.72560883
9000.0	900.0	5.78065348	-5.53674555	-6.72293568
9000.0	1000.0	5.78864002	-6.07135677	-7.52041626
9050.0	3.0	5.7824378	-0.802117884	0.827198267
9050.0	100.0	5.78198671	-1.30444074	-0.0172189865
9050.0	200.0	5.78248167	-1.82424235	-0.880298018
9050.0	300.0	5.78394175	-2.34586668	-1.73551822
9050.0	400.0	5.78635693	-2.86916471	-2.58259749
9050.0	500.0	5.78972054	-3.39398861	-3.4212656
9050.0	600.0	5.79402065	-3.92019296	-4.251266
9050.0	700.0	5.79924965	-4.44763374	-5.07235289
9050.0	800.0	5.80539751	-4.97617149	-5.88429499
9050.0	900.0	5.81245518	-5.50566673	-6.6868763
9050.0	1000.0	5.82041264	-6.03598499	-7.47988892
9100.0	3.0	5.81438255	-0.805955529	0.825715661
9100.0	100.0	5.8139267	-1.30444324	-0.0142675703
9100.0	200.0	5.81441355	-1.820297	-0.872854352
9100.0	300.0	5.81586361	-2.33798242	-1.7236656
9100.0	400.0	5.81826591	-2.85735297	-2.56642175
9100.0	500.0	5.82161236	-3.37827516	-3.40046215
9100.0	600.0	5.82589531	-3.90060997	-4.22546959
9100.0	700.0	5.83110237	-4.42421865	-5.04115152
9100.0	800.0	5.83722496	-4.94896555	-5.84722281
9100.0	900.0	5.84425449	-5.47472143	-6.64342785
9100.0	1000.0	5.85218048	-6.00310993	-7.43213606
9100.0	1000.0	5.85218	-6.0013299	-7.42949867
9150.0	3.0	5.84632778	-0.810798109	0.818365455
9150.0	3.0	5.84632826	-0.809018075	0.821384013
9150.0	100.0	5.84586668	-1.30439496	-0.0136991646
9150.0	200.0	5.8463459	-1.81639338	-0.866269529
9150.0	300.0	5.847785	-2.330235	-1.71109271
9150.0	400.0	5.8501749	-2.84577966	-2.54778552
9150.0	500.0	5.85350513	-3.36288977	-3.37598991
9150.0	600.0	5.85776758	-3.88142896	-4.19537354
9150.0	700.0	5.86295319	-4.40126276	-5.00562906
9150.0	800.0	5.86905146	-4.92263937	-5.80705404
9150.0	800.0	5.86905098	-4.92085934	-5.80433702
9150.0	900.0	5.87605333	-5.44596434	-6.60017395
9150.0	900.0	5.87605286	-5.4441843	-6.59749556
9150.0	1000.0	5.88394928	-5.96718264	-7.49979496
9200.0	3.0	5.87827301	-0.813269019	0.863894701
9200.0	100.0	5.87780666	-1.30433595	0.0151899569
9200.0	200.0	5.87827778	-1.81254554	-0.851700723
9200.0	300.0	5.87970638	-2.32259822	-1.71012139
9200.0	400.0	5.88208294	-2.83435202	-2.55979633
9200.0	500.0	5.88539791	-3.34766746	-3.40046239
9200.0	600.0	5.88964176	-3.86240673	-4.23186779
9200.0	700.0	5.89480591	-4.37843323	-5.05377531
9200.0	800.0	5.90088177	-4.8956151	-5.86595964
9200.0	900.0	5.90785837	-5.41382074	-6.6682086
9200.0	1000.0	5.91572666	-5.93292236	-7.46032333
9250.0	3.0	5.91021729	-0.817071736	0.862368941
9250.0	100.0	5.90974712	-1.30441594	0.0180063937
9250.0	200.0	5.91021013	-1.80879331	-0.844488204
9250.0	300.0	5.91162825	-2.31502199	-1.69859695
9250.0	400.0	5.9139924	-2.82296324	-2.54404783
9250.0	500.0	5.91729259	-3.33247995	-3.38057899
9250.0	600.0	5.9215188	-3.84343576	-4.20794249
9250.0	700.0	5.92666292	-4.35569859	-5.02590322
9250.0	800.0	5.93271446	-4.86913681	-5.83423662
9250.0	900.0	5.93966627	-5.38362312	-6.63273335
9250.0	1000.0	5.94750595	-5.89903021	-7.42119694
9300.0	3.0	5.94216299	-0.820861101	0.860833287
9300.0	100.0	5.94168663	-1.30452037	0.0207797755
9300.0	200.0	5.94214249	-1.80510449	-0.837352753
9300.0	300.0	5.94355011	-2.30754852	-1.68718398
9300.0	400.0	5.94590187	-2.8117156	-2.52844405
9300.0	500.0	5.94918633	-3.31747079	-3.36087465
9300.0	600.0	5.95339584	-3.82468176	-4.18422937
9300.0	700.0	5.95851994	-4.33321762	-4.99827576
9300.0	800.0	5.96454954	-4.84294939	-5.80279112
9300.0	900.0	5.97147512	-5.35375214	-6.59756851
9300.0	1000.0	5.97928762	-5.86550236	-7.38241291
9350.0	3.0	5.97410727	-0.824636877	0.859287918
9350.0	100.0	5.97362614	-1.30464864	0.0235107653
9350.0	200.0	5.97407484	-1.80147815	-0.830293536
9350.0	300.0	5.9754734	-2.30017543	-1.67588091
9350.0	400.0	5.97781229	-2.80060649	-2.5129838
9350.0	500.0	5.98108149	-3.30263853	-3.3413465
9350.0	600.0	5.98527431	-3.80614161	-4.16072607
9350.0	700.0	5.9903779	-4.31098747	-4.97089005
9350.0	800.0	5.99638557	-4.8170495	-5.77162027
9350.0	900.0	6.00328636	-5.32420397	-6.56270933
9350.0	1000.0	6.01107121	-5.83233118	-7.34396458
9400.0	3.0	6.00605345	-0.828399003	0.857733488
9400.0	100.0	6.0055666	-1.30480063	0.0262000095
9400.0	200.0	6.00600719	-1.79791331	-0.823309422
9400.0	300.0	6.00739574	-2.29290199	-1.6646862
9400.0	400.0	6.00972223	-2.78963399	-2.49766517
9400.0	500.0	6.0129776	-3.28797984	-3.32199335
9400.0	600.0	6.01715183	-3.78781199	-4.13742924
9400.0	700.0	6.02223682	-4.28900385	-4.94374371
9400.0	800.0	6.02822256	-4.7914319	-5.74071932
9400.0	900.0	6.03509808	-5.2949748	-6.52815151
9400.0	1000.0	6.04285622	-5.79951477	-7.30584955
9450.0	3.0	6.03799725	-0.832147241	0.856170177
9450.0	100.0	6.03750658	-1.30497551	0.0288481489
9450.0	200.0	6.03794003	-1.79440904	-0.816399693
9450.0	300.0	6.03931904	-2.28572631	-1.65359879
9450.0	400.0	6.04163265	-2.77879643	-2.48248649
9450.0	500.0	6.04487419	-3.27349377	-3.30281258
9450.0	600.0	6.04903173	-3.76969075	-4.11433697
9450.0	700.0	6.05409718	-4.26759291	-4.9173584
9450.0	700.0	6.0540967	-4.26581287	-4.91450787
9450.0	800.0	6.0600605	-4.76609468	-5.71008587
9450.0	900.0	6.06691265	-5.26606131	-6.49389267
9450.0	1000.0	6.07464409	-5.76814747	-7.26975107
9450.0	1000.0	6.07464361	-5.76636744	-7.26702023
9500.0	3.0	6.06994247	-0.83588171	0.854598522
9500.0	100.0	6.06944561	-1.30517244	0.0314558037
9500.0	200.0	6.06987286	-1.7909646	-0.809563398
9500.0	300.0	6.07124138	-2.27864671	-1.64261723
9500.0	400.0	6.07354355	-2.76809692	-2.46727061
9500.0	500.0	6.07677078	-3.25919557	-3.28311014
9500.0	600.0	6.08091068	-3.75182104	-4.08982468
9500.0	700.0	6.08595657	-4.24585581	-4.88712311
9500.0	800.0	6.09189796	-4.74118376	-5.67473698
9500.0	900.0	6.09872484	-5.23769093	-6.45242643
9500.0	1000.0	6.10642719	-5.73610735	-7.22125959
9500.0	1000.0	6.10642672	-5.73432732	-7.21853495
9550.0	3.0	6.10188675	-0.839469373	0.848725557
9550.0	100.0	6.10138607	-1.30531192	0.0314652286
9550.0	200.0	6.10180521	-1.787552	-0.803640425
9550.0	300.0	6.1031642	-2.27169156	-1.63082302
9550.0	400.0	6.10545492	-2.75760984	-2.44972181
9550.0	500.0	6.10866547	-3.24518728	-3.25999975
9550.0	600.0	6.11278963	-3.73430729	-4.06134462
9550.0	700.0	6.11781549	-4.22487211	-4.85349703
9550.0	700.0	6.11781502	-4.22309208	-4.85064363
9550.0	800.0	6.12373447	-4.71671391	-5.63610458
9550.0	900.0	6.13053513	-5.20977592	-6.4090147
9550.0	1000.0	6.1382103	-5.70406723	-7.29364395
9550.0	1000.0	6.13821077	-5.7022872	-7.29086447
9600.0	3.0	6.1338315	-0.842994571	0.892628968
9600.0	100.0	6.13332605	-1.30544496	0.0602581389
9600.0	200.0	6.13373852	-1.78418887	-0.78958869
9600.0	300.0	6.13508749	-2.26483154	-1.63077652
9600.0	400.0	6.13736486	-2.74725008	-2.46304893
9600.0	500.0	6.14056253	-3.23132396	-3.28616047
9600.0	600.0	6.14466906	-3.71693373	-4.0998764
9600.0	700.0	6.14967632	-4.2039628	-4.90397644
9600.0	800.0	6.15557384	-4.69229507	-5.69824982
9600.0	900.0	6.16235256	-5.18181992	-6.48249817
9600.0	1000.0	6.17000389	-5.67242527	-7.25653744
9650.0	3.0	6.16577625	-0.846694231	0.891013026
9650.0	100.0	6.16526604	-1.3057065	0.0627429411
9650.0	200.0	6.16567087	-1.78091109	-0.782957733
9650.0	300.0	6.16701078	-2.25802159	-1.62008476
9650.0	400.0	6.16927719	-2.73691678	-2.44838357
9650.0	500.0	6.17246056	-3.21747828	-3.26761079
9650.0	600.0	6.17655039	-3.69958997	-4.07753468
9650.0	700.0	6.18153954	-4.18313599	-4.87793589
9650.0	800.0	6.18741655	-4.66800308	-5.66860533
9650.0	900.0	6.19417238	-5.15408278	-6.44934702
9650.0	1000.0	6.20179749	-5.64126539	-7.21997833
9700.0	3.0	6.19772148	-0.850380361	0.889386952
9700.0	100.0	6.19720602	-1.30598867	0.0651887432
9700.0	200.0	6.19760323	-1.77768862	-0.776395559
9700.0	300.0	6.19893456	-2.25130081	-1.60949135
9700.0	400.0	6.20118904	-2.72670698	-2.43384624
9700.0	500.0	6.20435905	-3.20379066	-3.24921894
9700.0	600.0	6.20843363	-3.68243694	-4.05537987
9700.0	700.0	6.2134037	-4.16253328	-4.85211134
9700.0	800.0	6.21926022	-4.64396954	-5.63920593
9700.0	900.0	6.22599411	-5.12663555	-6.4164691
9700.0	1000.0	6.23359299	-5.6104269	-7.1837182
9750.0	3.0	6.22966576	-0.85405314	0.887751102
9750.0	100.0	6.229146	-1.30629086	0.0675961077
9750.0	200.0	6.22953606	-1.77452016	-0.769901395
9750.0	300.0	6.23085785	-2.24466801	-1.59899521
9750.0	400.0	6.23310089	-2.71661901	-2.41943526
9750.0	500.0	6.23625755	-3.1902585	-3.23098254
9750.0	600.0	6.24031639	-3.66547298	-4.03340912
9750.0	700.0	6.24526882	-4.14215279	-4.82649851
9750.0	800.0	6.25110483	-4.62018871	-5.61004591
9750.0	900.0	6.25781536	-5.09947395	-6.38385868
9750.0	1000.0	6.26539135	-5.57990599	-7.14775467
9800.0	3.0	6.26161051	-0.857712269	0.886105955
9800.0	100.0	6.26108551	-1.30661237	0.0699656308
9800.0	200.0	6.26146889	-1.77140474	-0.763474226
9800.0	300.0	6.26278162	-2.2381227	-1.58859551
9800.0	400.0	6.26501417	-2.70665145	-2.40514946
9800.0	500.0	6.26815748	-3.17687964	-3.21290064
9800.0	600.0	6.27220058	-3.64869547	-4.01162148
9800.0	700.0	6.27713585	-4.12199116	-4.80109739
9800.0	800.0	6.28295135	-4.59665966	-5.58112621
9800.0	900.0	6.28963995	-5.07394075	-6.35367537
9800.0	900.0	6.28963947	-5.07216072	-6.35081577
9800.0	1000.0	6.29719019	-5.54969883	-7.11208439
9850.0	3.0	6.29355526	-0.86135757	0.884451866
9850.0	100.0	6.29302597	-1.30695295	0.072297886
9850.0	200.0	6.29340219	-1.76834226	-0.757113636
9850.0	300.0	6.29470539	-2.23166275	-1.57829094
9850.0	400.0	6.2969265	-2.69680309	-2.39098835
9850.0	500.0	6.30005646	-3.16365242	-3.19497085
9850.0	600.0	6.30408478	-3.63210201	-3.99001384
9850.0	700.0	6.30900145	-4.10204506	-4.77590466
9850.0	800.0	6.31479836	-4.57375574	-5.55306005
9850.0	800.0	6.31479788	-4.57197571	-5.55014944
9850.0	900.0	6.32146454	-5.04599571	-6.31943321
9850.0	1000.0	6.32899141	-5.51980209	-7.07670307
9900.0	3.0	6.32549953	-0.864989102	0.882789135
9900.0	100.0	6.32496548	-1.30731177	0.0745934173
9900.0	200.0	6.32533503	-1.76533091	-0.750836611
9900.0	300.0	6.32662964	-2.22528982	-1.56801462
9900.0	400.0	6.32883978	-2.68708158	-2.37657571
9900.0	500.0	6.33195591	-3.15060091	-3.17619538
9900.0	600.0	6.33596802	-3.61574411	-3.96657419
9900.0	700.0	6.340868	-4.08247089	-4.74753857
9900.0	700.0	6.34086752	-4.08069086	-4.74458313
9900.0	800.0	6.3466444	-4.55049562	-5.51852798
9900.0	900.0	6.35328674	-5.019907	-6.27962065
9900.0	1000.0	6.36078835	-5.49224472	-7.03319788
9900.0	1000.0	6.36078787	-5.49046469	-7.0303812
9950.0	3.0	6.35744381	-0.868470788	0.876446187
9950.0	100.0	6.35690546	-1.30760765	0.074075155
9950.0	200.0	6.35726881	-1.76234472	-0.745492697
9950.0	300.0	6.35855389	-2.21902609	-1.55696571
9950.0	400.0	6.36075258	-2.67754769	-2.36000299
9950.0	500.0	6.36385536	-3.13780689	-3.15428495
9950.0	600.0	6.36785221	-3.59970212	-3.93951583
9950.0	700.0	6.37273359	-4.06467056	-4.71797562
9950.0	700.0	6.37273312	-4.06289053	-4.71501875
9950.0	800.0	6.37848902	-4.52925539	-5.48380041
9950.0	800.0	6.37848854	-4.52747536	-5.48088884
9950.0	900.0	6.38510942	-4.99421835	-6.23828506
9950.0	1000.0	6.3925848	-5.46198463	-6.98528767
9950.0	1000.0	6.39258432	-5.4602046	-6.98246813
10000.0	3.0	6.38938856	-0.871902466	0.92066884
10000.0	100.0	6.38884544	-1.30790055	0.102802396
10000.0	200.0	6.38920116	-1.75940192	-0.731894672
10000.0	300.0	6.39047813	-2.21284652	-1.55774951
10000.0	400.0	6.39266586	-2.66812801	-2.37452078
10000.0	500.0	6.39575529	-3.12514114	-3.1819768
10000.0	600.0	6.3997364	-3.5837841	-3.97989988
10000.0	700.0	6.40460014	-4.04395485	-4.76807976
10000.0	800.0	6.41033697	-4.50555468	-5.54631996
10000.0	900.0	6.41693687	-4.96848774	-6.31443405
10000.0	1000.0	6.42439079	-5.4326582	-7.07224846
