Neutrino Depth [m]	Neutrino Min Angle [degrees]	Neutrino Max Angle [degrees]	Hydrophone Depth [m]	Hydrophone Distance [m]	Time of Arrival [s]	Signal Amplitude	Angle of Departure [degrees]	Angle of Arrival [degrees]	Surface Bounces	Bottom Bounces
700.0	37.0	46.0	2100.0	1600.0	1.39258623	(-5.874658843685459e-05+8.73253431702344e-05j)	41.6545067	40.7297554	0	0
700.0	37.0	46.0	2200.0	1600.0	1.43580842	(2.389512379311939e-05-9.429419044588069e-05j)	43.6218185	42.668602	0	0
700.0	37.0	46.0	2300.0	1600.0	1.4805584	(8.699722059241374e-05+2.233708972212255e-05j)	45.4707718	44.5441437	0	0
1100.0	37.0	46.0	2300.0	1600.0	1.30593622	(-0.00010128396121527873-6.836834642025283e-05j)	37.3500824	36.3711433	0	0
1100.0	37.0	46.0	2300.0	1600.0	1.45218098	(-1.1557949228805905e-05+3.7268736169849175e-06j)	44.5615768	-43.8121643	0	1
1100.0	37.0	46.0	2400.0	1600.0	1.34539723	(0.00010298686532383699+4.787046980642078e-05j)	39.5753708	38.6273499	0	0
1100.0	37.0	46.0	2400.0	1600.0	1.40812314	(1.065676509158278e-05-8.2911452425903e-06j)	42.6645813	-41.7678452	0	1
1500.0	37.0	46.0	1900.0	1600.0	1.44899082	(3.4046335070313056e-06+1.1570716472755144e-05j)	44.447937	-44.1692848	0	1
1500.0	37.0	46.0	2000.0	1600.0	1.40438175	(-1.2111844414885071e-05+5.73073789294442e-06j)	42.571991	-42.1994629	0	1
1500.0	37.0	46.0	2100.0	1600.0	1.3615396	(-1.4815471687830577e-05+1.7253888005635237e-06j)	40.5731468	-40.1210022	0	1
1500.0	37.0	46.0	2200.0	1600.0	1.32062376	(-1.1825308123709952e-05+1.1786307314738493e-05j)	38.4439201	-37.8481903	0	1
1900.0	37.0	46.0	1400.0	1600.0	1.4955734	(-6.885631032391286e-06-8.45613006637516e-06j)	45.9588737	-46.2392654	0	1
1900.0	37.0	46.0	1500.0	1600.0	1.44899428	(8.895394903210505e-06+8.140747562936232e-06j)	44.1961861	-44.4048653	0	1
1900.0	37.0	46.0	1600.0	1600.0	1.40397024	(-2.7186458874471197e-06-1.3098315376318233e-05j)	42.3214188	-42.5065994	0	1
1900.0	37.0	46.0	1700.0	1600.0	1.36067677	(1.407858340207101e-05+4.804338851875154e-06j)	40.3269157	-40.4266663	0	1
1900.0	37.0	46.0	1800.0	1600.0	1.3192513	(-6.428234660229563e-06-1.5341200609999374e-05j)	38.2074165	-38.2726364	0	1
2300.0	37.0	46.0	1400.0	1600.0	1.32153273	(-9.758327497306972e-06-1.360227476635686e-05j)	37.76194	-38.421917	0	1
700.0	37.0	46.0	1400.0	3200.0	2.79739475	(1.1996167447324555e-06+9.187103306927258e-07j)	42.3639336	-41.8897476	0	1
700.0	37.0	46.0	1500.0	3200.0	2.75409698	(-1.5616796607620073e-06-4.785091392052299e-07j)	41.381649	-40.8519402	0	1
700.0	37.0	46.0	1600.0	3200.0	2.7118063	(6.835194459941399e-07-1.6277796745049835e-06j)	40.3672676	-39.7195206	0	1
700.0	37.0	46.0	1700.0	3200.0	2.67053223	(-9.862347169380457e-07-1.640666970682904e-06j)	39.3206253	-38.5401878	0	1
700.0	37.0	46.0	1800.0	3200.0	2.63034654	(-6.993091616329779e-07+1.949710277937666e-06j)	38.2400894	-37.3929672	0	1
700.0	37.0	46.0	1900.0	3200.0	2.59131598	(2.0490732371285764e-06+9.229144309479204e-07j)	37.1248169	-36.1355972	0	1
1100.0	37.0	46.0	1400.0	3200.0	2.62727523	(1.7588495724867964e-06+1.080286261263246e-06j)	38.0303993	-37.7483673	0	1
700.0	37.0	46.0	1400.0	6400.0	5.60130453	(2.449984328061214e-08-3.0005513804212564e-08j)	41.7962646	41.3466568	1	1
700.0	37.0	46.0	1500.0	6400.0	5.64475918	(-3.640036336086672e-08+1.5563337960651013e-09j)	42.2911491	41.7585602	1	1
700.0	37.0	46.0	1600.0	6400.0	5.68848801	(-4.916610862712965e-09+3.393499958717811e-08j)	42.7801018	42.2213631	1	1
700.0	37.0	46.0	1700.0	6400.0	5.73258257	(2.7146218187581948e-08-1.7388431043388484e-08j)	43.2620201	42.6217575	1	1
700.0	37.0	46.0	1800.0	6400.0	5.77693939	(3.0217445528334046e-08-2.046015930481818e-09j)	43.7379379	43.0768318	1	1
700.0	37.0	46.0	1900.0	6400.0	5.82163572	(-2.4857224142509926e-08-1.3947943533045064e-08j)	44.2070084	43.4624901	1	1
700.0	37.0	46.0	2000.0	6400.0	5.86662102	(2.5424039316366074e-08-8.39199574873577e-09j)	44.6696968	43.8745193	1	1
700.0	37.0	46.0	2100.0	6400.0	5.91184521	(-1.4140680207019717e-08+2.0844580914427158e-08j)	45.1264534	44.2954254	1	1
700.0	37.0	46.0	2200.0	6400.0	5.95740128	(-2.2180792648356825e-08+8.228576935406607e-09j)	45.5763054	44.6714478	1	1
1100.0	37.0	46.0	1400.0	6400.0	5.42970753	(9.906439641361567e-09-4.881624614595522e-08j)	39.4894447	39.2898598	1	1
1100.0	37.0	46.0	1500.0	6400.0	5.47138119	(4.3673391410902604e-08-1.6993435475789e-08j)	40.0199127	39.7288895	1	1
1100.0	37.0	46.0	1600.0	6400.0	5.51337528	(3.73049505497735e-08+2.3425207580144482e-08j)	40.5440102	40.2248535	1	1
1100.0	37.0	46.0	1700.0	6400.0	5.55575323	(-2.6246220805183898e-08-3.2139968887380056e-08j)	41.0608673	40.6477776	1	1
1100.0	37.0	46.0	1800.0	6400.0	5.59846401	(2.7035074068879985e-08-2.8070975648071865e-08j)	41.5709763	41.1408081	1	1
1100.0	37.0	46.0	1900.0	6400.0	5.64149904	(3.67116606573979e-08-7.537781233589559e-10j)	42.074337	41.5436211	1	1
1100.0	37.0	46.0	2000.0	6400.0	5.68489361	(2.314960716142987e-08+2.5580995754755253e-08j)	42.5704956	41.9620018	1	1
1100.0	37.0	46.0	2100.0	6400.0	5.72855425	(-2.4037833350744276e-08-2.1835821045874795e-08j)	43.0604324	42.4198532	1	1
1100.0	37.0	46.0	2200.0	6400.0	5.77257681	(2.8792216539765893e-08+1.0116809058019423e-08j)	43.5429726	42.822403	1	1
1100.0	37.0	46.0	2300.0	6400.0	5.81686735	(7.2421997900915025e-09-2.772011145009933e-08j)	44.019165	43.2833252	1	1
1100.0	37.0	46.0	2300.0	6400.0	5.97458267	(2.211713919083015e-09-1.959992678998117e-09j)	45.6293869	-44.9257507	1	2
1100.0	37.0	46.0	2400.0	6400.0	5.86147976	(-2.6763503292379413e-08+3.244719773603722e-09j)	44.4883499	43.6684151	1	1
1100.0	37.0	46.0	2400.0	6400.0	5.92904043	(-2.9449985360593614e-09+1.167714050584603e-09j)	45.1789169	-44.375927	1	2
1500.0	37.0	46.0	1500.0	6400.0	5.30697155	(2.5896152578704332e-08+5.453927848083396e-08j)	37.5504913	37.5523224	1	1
1500.0	37.0	46.0	1600.0	6400.0	5.34706211	(4.901145018902341e-08-2.8518957765527938e-08j)	38.1134911	38.088398	1	1
1500.0	37.0	46.0	1700.0	6400.0	5.38752747	(-1.0929429505657617e-08+5.232625620212185e-08j)	38.6694107	38.5306358	1	1
1500.0	37.0	46.0	1800.0	6400.0	5.42840528	(-2.6437951420439632e-08+4.2760037189395206e-08j)	39.2175941	38.980896	1	1
1500.0	37.0	46.0	1800.0	6400.0	6.01788902	(4.044369736557772e-10+2.7212671678629008e-09j)	45.8678741	-45.7035675	1	2
1500.0	37.0	46.0	1900.0	6400.0	5.46961308	(2.926136663655574e-08+3.710085573574347e-08j)	39.7590103	39.4864883	1	1
1500.0	37.0	46.0	1900.0	6400.0	5.97145939	(2.883114510028987e-09-6.134182890600255e-10j)	45.4267998	-45.1743622	1	2
1500.0	37.0	46.0	2000.0	6400.0	5.51124287	(-3.588581064021641e-08+2.623958519735827e-08j)	40.292366	39.9153709	1	1
1500.0	37.0	46.0	2000.0	6400.0	5.92543364	(-2.441018668672942e-09-2.012253995484883e-09j)	44.9781876	-44.6297913	1	2
1500.0	37.0	46.0	2100.0	6400.0	5.5531683	(-3.753634170567608e-09+4.168806976280042e-08j)	40.8191376	40.4062271	1	1
1500.0	37.0	46.0	2100.0	6400.0	5.87991953	(-3.292682462470256e-09+8.062958567227436e-10j)	44.5208435	-44.1534691	1	2
1500.0	37.0	46.0	2200.0	6400.0	5.59549236	(2.0391934502023216e-08+3.365123238192499e-08j)	41.3379745	40.8375053	1	1
1500.0	37.0	46.0	2200.0	6400.0	5.83490181	(2.993887823305755e-09-2.060853747541406e-09j)	44.0548058	-43.5911293	1	2
1500.0	37.0	46.0	2300.0	6400.0	5.63813019	(7.3734663125895035e-09+3.619819282710511e-08j)	41.8498459	41.3320847	1	1
1500.0	37.0	46.0	2300.0	6400.0	5.79032421	(-2.158222362423206e-09+3.2504186524889228e-09j)	43.5805092	-43.0748367	1	2
1500.0	37.0	46.0	2400.0	6400.0	5.68110943	(-2.7353481313431633e-09-3.4678395330665905e-08j)	42.354351	41.7419281	1	1
1500.0	37.0	46.0	2400.0	6400.0	5.74630594	(1.2743916475970348e-09-3.987380400154268e-09j)	43.0965614	-42.4901009	1	2
1900.0	37.0	46.0	1400.0	6400.0	6.01827765	(-2.7451313044329606e-09-1.859236300814703e-10j)	45.6245956	-45.9234009	1	2
1900.0	37.0	46.0	1500.0	6400.0	5.97143221	(-1.7930141452231915e-09-2.345904839614261e-09j)	45.1836967	-45.3924942	1	2
1900.0	37.0	46.0	1600.0	6400.0	5.92503643	(-3.06114998529031e-09-7.855355061039856e-10j)	44.7348824	-44.92659	1	2
1900.0	37.0	46.0	1700.0	6400.0	5.87911892	(-3.356519205391481e-09+4.875739709064242e-10j)	44.2777405	-44.3806686	1	2
1900.0	37.0	46.0	1800.0	6400.0	5.83364201	(-2.926731447942e-09+2.1525972997968103e-09j)	43.8125648	-43.8896217	1	2
1900.0	37.0	46.0	1900.0	6400.0	5.30695724	(-5.930817658046609e-08-1.4118999621256648e-08j)	37.2286034	37.2884674	1	1
1900.0	37.0	46.0	1900.0	6400.0	5.78869247	(2.5424305943850443e-09+2.951010572737177e-09j)	43.3383102	-43.3272095	1	2
1900.0	37.0	46.0	2000.0	6400.0	5.34659481	(-4.672063237803888e-08-3.3335596462795845e-08j)	37.8045654	37.71595	1	1
1900.0	37.0	46.0	2000.0	6400.0	5.74418879	(-5.763654807278902e-10-4.147349929020565e-09j)	42.855751	-42.7814941	1	2
1900.0	37.0	46.0	2100.0	6400.0	5.38659573	(-4.794053425506376e-08-2.4916721436283964e-08j)	38.3730125	38.2377739	1	1
1900.0	37.0	46.0	2100.0	6400.0	5.70024109	(-3.927492793204607e-09+2.169173112120601e-09j)	42.3635674	-42.2337074	1	2
1900.0	37.0	46.0	2200.0	6400.0	5.42703295	(-3.0773044570723806e-08-4.040273814202996e-08j)	38.9328575	38.70047	1	1
1900.0	37.0	46.0	2200.0	6400.0	5.65682316	(3.235565223240889e-09-3.5755848692713425e-09j)	41.8618774	-41.634037	1	2
1900.0	37.0	46.0	2300.0	6400.0	5.46783829	(-4.749163187378396e-08-4.034633140201726e-09j)	39.4849243	39.2324257	1	1
1900.0	37.0	46.0	2300.0	6400.0	5.6138978	(5.175510128146297e-09+4.47646963632221e-12j)	41.3510094	-41.0834961	1	2
1900.0	37.0	46.0	2400.0	6400.0	5.50900173	(-4.0391722106428975e-08+1.9616531078162277e-08j)	40.0292664	39.6686859	1	1
1900.0	37.0	46.0	2400.0	6400.0	5.57157135	(2.9673110854409836e-09+4.702644268414109e-09j)	40.829525	-40.4605179	1	2
2300.0	37.0	46.0	1400.0	6400.0	5.83567667	(-3.5618659997263606e-09-7.385131613515228e-10j)	43.5291901	-44.1032028	1	2
2300.0	37.0	46.0	1500.0	6400.0	5.79029894	(3.859808431235322e-09-6.104069655376927e-10j)	43.0545578	-43.5345001	1	2
2300.0	37.0	46.0	1600.0	6400.0	5.74544001	(-3.958637303231744e-09+1.355353749042803e-09j)	42.5708961	-43.0414047	1	2
2300.0	37.0	46.0	1700.0	6400.0	5.70107555	(-4.1989381728493526e-09-1.6069410784883224e-09j)	42.0783195	-42.4578972	1	2
2300.0	37.0	46.0	1800.0	6400.0	5.65721035	(1.849843414015054e-09+4.450319949217225e-09j)	41.5766869	-41.9361877	1	2
2300.0	37.0	46.0	1900.0	6400.0	5.61390638	(1.1487429840221005e-09-5.044239675012668e-09j)	41.065136	-41.3374023	1	2
2300.0	37.0	46.0	2000.0	6400.0	5.57109547	(5.210648615713077e-09+1.966071101580469e-09j)	40.5443382	-40.7489891	1	2
2300.0	37.0	46.0	2100.0	6400.0	5.52888918	(1.3528477632104913e-09+5.8208706403895234e-09j)	40.0128059	-40.1630287	1	2
2300.0	37.0	46.0	2200.0	6400.0	5.48724842	(7.432834603899162e-10+6.39372750574509e-09j)	39.4708519	-39.5197067	1	2
2300.0	37.0	46.0	2300.0	6400.0	5.44616508	(-2.706198561103521e-09+6.369206172603459e-09j)	38.9183922	-38.9336205	1	2
2300.0	37.0	46.0	2400.0	6400.0	5.34607983	(-5.7286017736580754e-08+9.759997816851633e-09j)	37.4875031	37.4290161	1	1
2300.0	37.0	46.0	2400.0	6400.0	5.40572214	(-5.628759597162362e-09+4.885009467353112e-09j)	38.3541412	-38.2682037	1	2
700.0	37.0	46.0	1400.0	12800.0	10.9024057	(2.4600974455761696e-12-7.855790259770105e-12j)	40.0187035	39.5406799	2	2
700.0	37.0	46.0	1400.0	12800.0	10.9024057	(4.2218119982399583e-13-1.3481369564060912e-12j)	40.0188446	39.5408211	2	2
700.0	37.0	46.0	1500.0	12800.0	10.9441891	(2.053204215795748e-12+8.888583007832592e-12j)	40.280571	39.7008057	2	2
700.0	37.0	46.0	1600.0	12800.0	10.9860659	(-2.3701544098862887e-12+8.26928117301681e-12j)	40.5412827	39.9544144	2	2
700.0	37.0	46.0	1700.0	12800.0	11.0280733	(5.031479178180811e-12+4.160765890997843e-12j)	40.8005905	40.1010666	2	2
700.0	37.0	46.0	1700.0	12800.0	11.0280733	(1.2385314652129541e-12+1.0242041426032377e-12j)	40.8007317	40.1012115	2	2
700.0	37.0	46.0	1800.0	12800.0	11.0702353	(7.123540325242294e-12+2.8462952818036306e-12j)	41.0583763	40.3624153	2	2
700.0	37.0	46.0	1900.0	12800.0	11.112462	(-5.690549519475722e-12+4.499544284524929e-12j)	41.3151093	40.5062943	2	2
700.0	37.0	46.0	2000.0	12800.0	11.154871	(1.0816855678289306e-12+1.9393022179981594e-12j)	41.5699615	40.6976738	2	2
700.0	37.0	46.0	2000.0	12800.0	11.154871	(2.2559544787146097e-12+4.044607773944465e-12j)	41.5701027	40.6489296	2	2
700.0	37.0	46.0	2100.0	12800.0	11.1973305	(-2.6799680881211808e-12-5.887940272799237e-12j)	41.8240128	40.8923111	2	2
700.0	37.0	46.0	2200.0	12800.0	11.2399502	(2.252167307420617e-12+5.6885501029698935e-12j)	42.0762749	41.0408592	2	2
700.0	37.0	46.0	2300.0	12800.0	11.2826757	(3.040127258892501e-12+1.05100836638544e-12j)	42.3270988	41.2949905	2	2
700.0	37.0	46.0	2300.0	12800.0	11.2826757	(2.4075663021760197e-12+8.323273452927939e-13j)	42.32724	41.2951355	2	2
700.0	37.0	46.0	2400.0	12800.0	11.3255043	(-9.053053499937666e-13+1.457996938253052e-12j)	42.5765724	41.4429703	2	2
700.0	37.0	46.0	2400.0	12800.0	11.3255043	(-1.968282703047811e-12+3.1699100418093022e-12j)	42.5767136	41.4431152	2	2
1100.0	37.0	46.0	1400.0	12800.0	10.7353735	(-9.840604244945844e-12-7.234943575625763e-12j)	38.6806145	38.4763527	2	2
1100.0	37.0	46.0	1500.0	12800.0	10.7762032	(5.1896021643278976e-12-6.3513994527098545e-12j)	38.9530296	38.6393471	2	2
1100.0	37.0	46.0	1500.0	12800.0	10.7762032	(2.122051299973632e-12-2.5971040672074738e-12j)	38.9531708	38.6394691	2	2
1100.0	37.0	46.0	1600.0	12800.0	10.8171577	(1.0890952586344954e-11-1.9509485139312319e-13j)	39.2242279	38.9043121	2	2
1100.0	37.0	46.0	1700.0	12800.0	10.8582268	(-1.307448551776241e-12+1.0219404875843071e-11j)	39.4941292	39.0573883	2	2
1100.0	37.0	46.0	1800.0	12800.0	10.8994665	(-1.7253119024733433e-12+9.586818218087084e-12j)	39.7623367	39.2234154	2	2
1100.0	37.0	46.0	1900.0	12800.0	10.9407883	(5.134071219331194e-13+5.062224438371721e-12j)	40.0293922	39.4767609	2	2
1100.0	37.0	46.0	1900.0	12800.0	10.9407883	(4.135086056946325e-13+4.077305679302048e-12j)	40.0295334	39.476902	2	2
1100.0	37.0	46.0	2000.0	12800.0	10.9822903	(-2.5300153906271336e-12-5.793846411666102e-12j)	40.294754	39.6507187	2	2
1100.0	37.0	46.0	2000.0	12800.0	10.9822903	(-9.439947871858449e-13-2.16180209216615e-12j)	40.2948952	39.61092	2	2
1100.0	37.0	46.0	2100.0	12800.0	11.0238543	(-7.053966679318776e-12-4.172939702107926e-12j)	40.5590782	39.8617783	2	2
1100.0	37.0	46.0	2200.0	12800.0	11.0655842	(-4.073756812206588e-12+6.59606863183462e-12j)	40.8216248	40.0160904	2	2
1100.0	37.0	46.0	2300.0	12800.0	11.1074371	(6.928764743813335e-12+7.022561678833357e-13j)	41.0826874	40.2794571	2	2
1100.0	37.0	46.0	2300.0	12800.0	11.1074371	(3.3742362278193913e-13+3.419986949197861e-14j)	41.0828285	40.2796021	2	2
1100.0	37.0	46.0	2400.0	12800.0	11.1493893	(1.1589647565830132e-13+4.708074456330346e-13j)	41.3422852	40.4305573	2	2
1100.0	37.0	46.0	2400.0	12800.0	11.1493893	(1.534344536557296e-12+6.233026248323639e-12j)	41.3424263	40.4307022	2	2
1500.0	37.0	46.0	1400.0	12800.0	10.5738869	(1.2322200743963462e-12-1.4826794511469806e-11j)	37.264801	37.3689423	2	2
1500.0	37.0	46.0	1400.0	12800.0	10.5738869	(5.1298511305366134e-14-6.172378465810526e-13j)	37.2649422	37.3690796	2	2
1500.0	37.0	46.0	1500.0	12800.0	10.6137085	(2.393692089850308e-12+1.4467405126838561e-11j)	37.5488396	37.5346947	2	2
1500.0	37.0	46.0	1600.0	12800.0	10.6536865	(3.799108318044712e-13-2.4390553867653995e-12j)	37.8312492	37.8117332	2	2
1500.0	37.0	46.0	1600.0	12800.0	10.6536865	(1.7463087093622999e-12-1.1211272939720768e-11j)	37.8313866	37.8118744	2	2
1500.0	37.0	46.0	1700.0	12800.0	10.6937647	(1.0032339077536037e-12-2.122801993577111e-12j)	38.1126442	37.9715576	2	2
1500.0	37.0	46.0	1700.0	12800.0	10.6937647	(4.579297392438295e-12-9.689552497293946e-12j)	38.1127815	37.9716988	2	2
1500.0	37.0	46.0	1800.0	12800.0	10.7340221	(-9.316269356647249e-12+8.1181856783017e-12j)	38.3924255	38.1380768	2	2
1500.0	37.0	46.0	1900.0	12800.0	10.7743959	(1.1251734824478502e-11+3.0067191002414206e-12j)	38.6707382	38.4060669	2	2
1500.0	37.0	46.0	2000.0	12800.0	10.8149328	(-7.664198917443874e-12-7.168368196813261e-12j)	38.9474068	38.5697327	2	2
1500.0	37.0	46.0	2000.0	12800.0	10.8149328	(-3.7769690929377785e-13-3.532631729342613e-13j)	38.9475479	38.5299187	2	2
1500.0	37.0	46.0	2100.0	12800.0	10.8555508	(4.119783722466405e-12+7.526280753036319e-12j)	39.2228928	38.788662	2	2
1500.0	37.0	46.0	2100.0	12800.0	10.8555508	(8.709149187122554e-13+1.591050348370897e-12j)	39.2230339	38.7888069	2	2
1500.0	37.0	46.0	2200.0	12800.0	10.8963394	(-3.2774186055970825e-12+9.325076025455864e-13j)	39.4965553	38.948925	2	2
1500.0	37.0	46.0	2200.0	12800.0	10.8963394	(-6.179976469789744e-12+1.7583437203320656e-12j)	39.4966965	38.9490471	2	2
1500.0	37.0	46.0	2300.0	12800.0	10.9372702	(3.5998661295696445e-12+8.532773244073645e-12j)	39.7687645	39.2221832	2	2
1500.0	37.0	46.0	2400.0	12800.0	10.9782925	(-6.012796837502065e-12-6.364824198252873e-12j)	40.039566	39.377533	2	2
1900.0	37.0	46.0	1900.0	12800.0	10.6136856	(4.253028800831477e-12-1.417155222655597e-11j)	37.2268982	37.2900772	2	2
1900.0	37.0	46.0	2000.0	12800.0	10.6531916	(7.9857848893241e-12+1.058060954390839e-11j)	37.5161018	37.4415245	2	2
1900.0	37.0	46.0	2000.0	12800.0	10.6531916	(4.4432736184906437e-13+5.887054570652752e-13j)	37.516243	37.4016953	2	2
1900.0	37.0	46.0	2100.0	12800.0	10.6928082	(-1.1990339376276007e-12-1.1038730520388817e-11j)	37.8039665	37.6689186	2	2
1900.0	37.0	46.0	2100.0	12800.0	10.6928082	(-2.2692791067632192e-13-2.0892095152665595e-12j)	37.8041077	37.6690598	2	2
1900.0	37.0	46.0	2200.0	12800.0	10.7326002	(9.449855699649865e-12-4.199625782788391e-12j)	38.0900002	37.8355064	2	2
1900.0	37.0	46.0	2200.0	12800.0	10.7326002	(1.9653859881681948e-12-8.734353804399204e-13j)	38.0901413	37.8356285	2	2
1900.0	37.0	46.0	2300.0	12800.0	10.7725525	(3.4194762004085466e-12+3.4883407459139266e-12j)	38.3742104	38.1191902	2	2
1900.0	37.0	46.0	2300.0	12800.0	10.7725525	(4.8134284676008476e-12+4.910386618497905e-12j)	38.3743515	38.1193314	2	2
1900.0	37.0	46.0	2400.0	12800.0	10.8125963	(1.0891125883938063e-11+2.2351772097326626e-12j)	38.6572571	38.2821045	2	2
2300.0	37.0	46.0	2400.0	12800.0	10.6526527	(-1.0337564371316657e-11-9.659868862683746e-12j)	37.192112	37.1369858	2	2
1500.0	38.0	47.0	1600.0	100.0	0.0924956948	(-0.004994441736865642-0.00400800468034533j)	45.0305367	44.9999924	0	0
1900.0	38.0	47.0	2000.0	100.0	0.0920991823	(-0.006347660909726405-0.0008198325191427714j)	45.0310783	44.9687958	0	0
2300.0	38.0	47.0	2400.0	100.0	0.0916976929	(-0.005987954578158318-0.0022702944025212307j)	45.0315933	44.9999886	0	0
1500.0	38.0	47.0	1700.0	200.0	0.18489331	(-0.0014393366360031076-0.002514240871898663j)	45.0606613	44.9457092	0	0
1900.0	38.0	47.0	2100.0	200.0	0.184097156	(-0.0026138430842329676-0.0012521194076633893j)	45.062561	44.968502	0	0
1100.0	38.0	47.0	1500.0	400.0	0.370949537	(-8.625056588078485e-05+0.0011838438646924203j)	45.1169434	44.8944473	0	0
1500.0	38.0	47.0	1900.0	400.0	0.369389921	(-1.4729097866005688e-05+0.0011868802033342815j)	45.1221619	44.8907547	0	0
1900.0	38.0	47.0	2300.0	400.0	0.367792308	(0.00042112836927229666+0.001110262401817492j)	45.1250763	44.9131508	0	0
2300.0	38.0	47.0	2300.0	400.0	0.344503731	(-0.00012658743363065002+0.00011968866509580391j)	41.2509384	-41.2478943	0	1
700.0	38.0	47.0	1400.0	800.0	0.698838711	(0.00043588985207504633+8.948326503192186e-05j)	41.4167099	40.9763603	0	0
700.0	38.0	47.0	1500.0	800.0	0.743394196	(0.00024410678310473176+0.0003151091911868741j)	45.2312241	44.8087921	0	0
1100.0	38.0	47.0	1800.0	800.0	0.695976734	(-0.00038766936246377795-0.00021838697656730632j)	41.4226837	40.9570847	0	0
1100.0	38.0	47.0	1900.0	800.0	0.740335941	(-0.0003202263381058529-0.00023722325865742393j)	45.2376747	44.7841911	0	0
1500.0	38.0	47.0	2200.0	800.0	0.693018436	(-0.0004315586232543472-0.00010820787768107132j)	41.4316521	40.9477654	0	0
1500.0	38.0	47.0	2300.0	800.0	0.73717916	(-0.0003951025479107728-5.2437217129221795e-05j)	45.2463341	44.7876968	0	0
1900.0	38.0	47.0	2200.0	800.0	0.757820606	(-4.5986652657422034e-05+1.1273936038582343e-05j)	46.9338074	-46.7326622	0	1
1900.0	38.0	47.0	2300.0	800.0	0.711945117	(-3.144289488625718e-05+4.5412593096535166e-05j)	43.3759003	-43.1106529	0	1
1900.0	38.0	47.0	2400.0	800.0	0.669349551	(7.459928251485525e-06+6.498185689755311e-05j)	39.3376961	-38.9273186	0	1
2300.0	38.0	47.0	1800.0	800.0	0.758205652	(2.4288308989011625e-05-4.0735761265608584e-05j)	46.6719818	-46.9616318	0	1
2300.0	38.0	47.0	1900.0	800.0	0.711948395	(-4.99999931139168e-06+5.4981815493824156e-05j)	43.1098785	-43.3451385	0	1
2300.0	38.0	47.0	2000.0	800.0	0.668895662	(-5.738420826872435e-05-3.1118194302519484e-05j)	39.0783615	-39.3067513	0	1
700.0	38.0	47.0	2000.0	1600.0	1.35107446	(7.317280046429135e-05+8.677247037072055e-05j)	39.5609627	38.6064835	0	0
700.0	38.0	47.0	2100.0	1600.0	1.39258623	(-5.874660911189891e-05+8.732537390317374e-05j)	41.6545143	40.7297554	0	0
700.0	38.0	47.0	2200.0	1600.0	1.43580842	(2.3895115820983545e-05-9.429415898648747e-05j)	43.6218185	42.6686058	0	0
700.0	38.0	47.0	2300.0	1600.0	1.4805584	(8.699722718909022e-05+2.2337091415861192e-05j)	45.470768	44.5441399	0	0
1100.0	38.0	47.0	2200.0	1600.0	1.49789488	(-8.684423901245642e-06-6.66467869551054e-06j)	46.3376427	-45.6664085	0	1
1100.0	38.0	47.0	2300.0	1600.0	1.45218098	(-1.1557941540670895e-05+3.7268868537051e-06j)	44.5615768	-43.8121605	0	1
1100.0	38.0	47.0	2400.0	1600.0	1.34539723	(0.00010298692947170367+4.7870499623703826e-05j)	39.5753708	38.6273499	0	0
1100.0	38.0	47.0	2400.0	1600.0	1.40812325	(1.0511905062376494e-05-8.47404543238953e-06j)	42.6645813	-41.767849	0	1
1500.0	38.0	47.0	1800.0	1600.0	1.49518371	(-8.10747868747505e-06+7.285076094745363e-06j)	46.2096481	-46.0313721	0	1
1500.0	38.0	47.0	1900.0	1600.0	1.44899094	(3.6221332943687133e-06+1.1504486695236288e-05j)	44.447937	-44.1692848	0	1
1500.0	38.0	47.0	2000.0	1600.0	1.40438199	(-1.1889794446839183e-05+6.184509840006616e-06j)	42.571991	-42.2115631	0	1
1500.0	38.0	47.0	2100.0	1600.0	1.3615396	(-1.4815474398128644e-05+1.725412625195921e-06j)	40.573143	-40.1209984	0	1
1500.0	38.0	47.0	2200.0	1600.0	1.32062364	(-1.2045342884435823e-05+1.1561349623401605e-05j)	38.4439163	-37.8481865	0	1
1900.0	38.0	47.0	1400.0	1600.0	1.4955734	(-6.885641020251444e-06-8.456123647283201e-06j)	45.9588737	-46.2392654	0	1
1900.0	38.0	47.0	1500.0	1600.0	1.44899416	(8.740332012752707e-06+8.306995865528254e-06j)	44.1961823	-44.4048615	0	1
1900.0	38.0	47.0	1600.0	1600.0	1.40397024	(-2.7186641239401455e-06-1.3098314499918454e-05j)	42.3214226	-42.5065994	0	1
1900.0	38.0	47.0	1700.0	1600.0	1.36067677	(1.4078546389491479e-05+4.804411264124608e-06j)	40.3269157	-40.4266663	0	1
1900.0	38.0	47.0	1800.0	1600.0	1.3192513	(-6.428265832990018e-06-1.5341198381804918e-05j)	38.2074165	-38.2726326	0	1
700.0	38.0	47.0	1400.0	3200.0	2.79739475	(1.199618176374845e-06+9.187093364418455e-07j)	42.3639374	-41.8897514	0	1
700.0	38.0	47.0	1500.0	3200.0	2.75409651	(-1.5221320876532227e-06-5.923942900520021e-07j)	41.3816452	-40.8519402	0	1
700.0	38.0	47.0	1600.0	3200.0	2.7118063	(6.835232345974431e-07-1.6277772362814886e-06j)	40.3672676	-39.7195206	0	1
700.0	38.0	47.0	1700.0	3200.0	2.67053199	(-9.236994701827778e-07-1.6766718527148847e-06j)	39.3206253	-38.540184	0	1
